FIPS,County,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree,Graduate or professional degree,Total,State,Year
26103,Marquette,14203,13195,10092,4162,44848,Michigan,2010
26111,Midland,15433,18330,11622,6037,55999,Michigan,2010
26115,Monroe,35866,36807,11057,7739,102938,Michigan,2010
26121,Muskegon,41122,39607,12010,6478,114635,Michigan,2010
26125,Oakland,168610,255093,205050,140317,829670,Michigan,2010
26139,Ottawa,50451,48710,30191,17506,161796,Michigan,2010
26145,Saginaw,47860,43759,15893,7455,131445,Michigan,2010
26147,St.,41441,40129,11506,6256,111079,Michigan,2010
26155,Shiawassee,20037,17123,3504,2991,47380,Michigan,2010
26159,Van,,,,,,Michigan,2010
26161,Washtenaw,35699,57970,54685,53830,215366,Michigan,2010
26163,Wayne,365892,382004,151760,95068,1180239,Michigan,2010
27003,Anoka,64216,82286,41659,17880,218083,Minnesota,2010
27019,Carver,13067,18622,17746,6992,58567,Minnesota,2010
27037,Dakota,59299,87456,72691,29601,262415,Minnesota,2010
27053,Hennepin,150165,222590,228950,116313,779268,Minnesota,2010
27109,Olmsted,22493,31588,22802,14771,97210,Minnesota,2010
27123,Ramsey,80976,91127,73618,50360,330519,Minnesota,2010
27137,St.,40434,50122,24781,11300,136341,Minnesota,2010
27139,Scott,20901,25516,22527,8920,82891,Minnesota,2010
27141,Sherburne,,,,,,Minnesota,2010
27145,Stearns,26406,34989,14731,6421,91919,Minnesota,2010
27163,Washington,35634,51025,46334,19613,158960,Minnesota,2010
27171,Wright,25384,28275,14677,5989,79353,Minnesota,2010
28033,DeSoto,30491,39521,15342,5921,102543,Mississippi,2010
28035,Forrest,11829,12958,6136,5127,44877,Mississippi,2010
28047,Harrison,37494,41150,17089,9411,121408,Mississippi,2010
28049,Hinds,35332,52024,25853,15359,152472,Mississippi,2010
28059,Jackson,30348,31552,11148,5899,91470,Mississippi,2010
28067,Jones,,,,,,Mississippi,2010
28075,Lauderdale,,,,,,Mississippi,2010
28081,Lee,,,,,,Mississippi,2010
28089,Madison,12257,17024,15554,12124,62272,Mississippi,2010
28121,Rankin,26288,32555,15212,8036,94978,Mississippi,2010
29019,Boone,18227,21326,27314,19979,93416,Missouri,2010
29021,Buchanan,23934,15205,8084,4036,58385,Missouri,2010
29031,Cape,16687,11923,9187,4258,49486,Missouri,2010
29037,Cass,22424,22149,10792,4650,65875,Missouri,2010
29043,Christian,15693,17112,10152,3606,50746,Missouri,2010
29047,Clay,39932,52660,29418,14553,147542,Missouri,2010
29051,Cole,14456,14844,9264,5186,48810,Missouri,2010
29071,Franklin,,,,,,Missouri,2010
29077,Greene,53377,59497,31606,17504,179432,Missouri,2010
29095,Jackson,130326,138428,72721,47628,446821,Missouri,2010
29097,Jasper,23197,23716,10522,3905,75677,Missouri,2010
29099,Jefferson,51397,51246,15605,7167,145843,Missouri,2010
29165,Platte,14282,20522,14622,7510,60612,Missouri,2010
29183,St.,65541,73178,53536,27363,238203,Missouri,2010
29187,St.,,,,,,Missouri,2010
29189,St.,158873,191492,162101,108880,679176,Missouri,2010
29510,St.,55584,56984,33667,26774,212328,Missouri,2010
30013,Cascade,14415,21020,10221,3611,54616,Montana,2010
30029,Flathead,,,,,,Montana,2010
30031,Gallatin,10973,18826,15951,8659,56560,Montana,2010
30063,Missoula,16116,22700,17804,11522,72133,Montana,2010
30111,Yellowstone,30301,31153,23165,8494,101021,Montana,2010
31055,Douglas,72901,104598,80946,38709,329991,Nebraska,2010
31109,Lancaster,43287,62125,40095,20819,178685,Nebraska,2010
31153,Sarpy,22171,33633,25339,12833,99510,Nebraska,2010
32003,Clark,383772,416733,186313,92074,1286065,Nevada,2010
32031,Washoe,72697,98166,46639,26291,279471,Nevada,2010
33005,Cheshire,,,,,,New Hampshire,2010
33009,Grafton,18608,15091,12671,8399,60630,New Hampshire,2010
33011,Hillsborough,76124,75041,58678,36951,272237,New Hampshire,2010
33013,Merrimack,32470,28998,19032,13242,101573,New Hampshire,2010
33015,Rockingham,57565,59618,48618,28239,206636,New Hampshire,2010
33017,Strafford,23777,25720,14843,7694,79497,New Hampshire,2010
34001,Atlantic,65838,50800,30176,12344,184896,New Jersey,2010
34003,Bergen,169940,130488,178801,102389,634992,New Jersey,2010
34005,Burlington,92440,83545,68937,39645,308607,New Jersey,2010
34007,Camden,109872,89407,63140,34547,342742,New Jersey,2010
34009,Cape,26663,18221,12672,6975,71708,New Jersey,2010
34011,Cumberland,42044,23872,9605,4091,103770,New Jersey,2010
34013,Essex,146682,114684,103122,62754,514455,New Jersey,2010
34015,Gloucester,65786,53522,37150,15841,191371,New Jersey,2010
34017,Hudson,117435,82995,102678,56344,440781,New Jersey,2010
34019,Hunterdon,19201,20923,24772,17873,88807,New Jersey,2010
34021,Mercer,66203,53134,50299,43525,243630,New Jersey,2010
34023,Middlesex,148392,114092,131562,87516,542944,New Jersey,2010
34025,Monmouth,113667,108103,110224,66528,431635,New Jersey,2010
34027,Morris,82133,72736,96339,66791,340127,New Jersey,2010
34029,Ocean,155172,106895,66908,31982,399402,New Jersey,2010
34031,Passaic,112359,70125,58401,28992,325357,New Jersey,2010
34033,Salem,17538,11743,6600,2492,44845,New Jersey,2010
34035,Somerset,43982,46434,61128,51624,222219,New Jersey,2010
34037,Sussex,31933,29741,21922,11282,103199,New Jersey,2010
34039,Union,106404,82138,72168,41513,360369,New Jersey,2010
34041,Warren,27562,19010,15333,6331,75048,New Jersey,2010
35001,Bernalillo,101061,140735,77356,60344,436765,New Mexico,2010
35005,Chaves,,,,,,New Mexico,2010
35013,Do?a,28179,39542,17996,13060,127004,New Mexico,2010
35031,McKinley,,,,,,New Mexico,2010
35043,Sandoval,24020,30524,14395,10083,86356,New Mexico,2010
35045,San,,,,,,New Mexico,2010
35049,Santa,22771,27583,19393,19786,103282,New Mexico,2010
35061,Valencia,,,,,,New Mexico,2010
36001,Albany,50682,55475,41609,35639,202408,New York,2010
36005,Bronx,248232,200282,91859,52797,857048,New York,2010
36007,Broome,44725,42610,17389,14527,133100,New York,2010
36009,Cattaraugus,21154,16106,5576,4672,54092,New York,2010
36011,Cayuga,20309,17461,5192,4698,55910,New York,2010
36013,Chautauqua,32203,26799,11789,8202,90329,New York,2010
36015,Chemung,20592,21012,7485,5733,61161,New York,2010
36019,Clinton,19855,15103,5679,5904,55512,New York,2010
36027,Dutchess,54124,58147,34720,30727,198650,New York,2010
36029,Erie,185290,186808,105339,81450,623669,New York,2010
36045,Jefferson,25415,22645,10143,6141,74242,New York,2010
36047,Kings,477981,342893,295467,176936,1649387,New York,2010
36051,Livingston,14790,11773,6215,5236,42762,New York,2010
36053,Madison,,,,,,New York,2010
36055,Monroe,120606,138162,98394,79059,492075,New York,2010
36059,Nassau,228363,212974,209227,170192,917493,New York,2010
36061,New,153465,168571,356310,324762,1171294,New York,2010
36063,Niagara,56117,46622,18943,12990,150124,New York,2010
36065,Oneida,52812,51230,20802,14436,161207,New York,2010
36067,Onondaga,86137,91168,55842,43478,306869,New York,2010
36069,Ontario,20733,21991,13962,10082,74416,New York,2010
36071,Orange,69806,63325,39311,29539,235728,New York,2010
36075,Oswego,33052,21064,8394,5282,78613,New York,2010
36079,Putnam,,,,,,New York,2010
36081,Queens,427575,363843,300703,156794,1554325,New York,2010
36083,Rensselaer,35717,32789,15897,12998,106868,New York,2010
36085,Richmond,100776,80239,62125,34895,316070,New York,2010
36087,Rockland,45959,44543,43799,36883,196174,New York,2010
36089,St.,25120,20893,8190,7362,71126,New York,2010
36091,Saratoga,39360,47955,31074,23671,153174,New York,2010
36093,Schenectady,34920,29331,16154,13248,103891,New York,2010
36101,Steuben,22998,22112,8300,6819,68223,New York,2010
36103,Suffolk,309500,271144,178975,146412,1007197,New York,2010
36105,Sullivan,,,,,,New York,2010
36109,Tompkins,11161,11242,12979,18221,58429,New York,2010
36111,Ulster,36326,37312,18873,18032,127111,New York,2010
36113,Warren,15010,13917,7785,6370,47854,New York,2010
36117,Wayne,21535,20307,8269,5394,64524,New York,2010
36119,Westchester,144311,134824,150700,135913,645228,New York,2010
37001,Alamance,28912,31306,15565,5276,99558,North Carolina,2010
37019,Brunswick,23266,26522,14271,6780,80839,North Carolina,2010
37021,Buncombe,47092,52847,38318,16917,170008,North Carolina,2010
37023,Burke,,,,,,North Carolina,2010
37025,Cabarrus,32122,38563,19333,8565,116197,North Carolina,2010
37027,Caldwell,,,,,,North Carolina,2010
37031,Carteret,12621,18343,9097,3103,48867,North Carolina,2010
37035,Catawba,,,,,,North Carolina,2010
37045,Cleveland,,,,,,North Carolina,2010
37049,Craven,19423,25620,10642,3939,67574,North Carolina,2010
37051,Cumberland,51753,71699,31204,16247,194107,North Carolina,2010
37057,Davidson,39182,32618,14319,4412,112137,North Carolina,2010
37063,Durham,34273,41163,44058,33717,176397,North Carolina,2010
37067,Forsyth,65842,65061,47510,23660,230991,North Carolina,2010
37071,Gaston,39830,47203,16688,6594,138118,North Carolina,2010
37081,Guilford,86426,91290,68916,33410,317688,North Carolina,2010
37085,Harnett,21849,25941,8673,2731,71370,North Carolina,2010
37089,Henderson,19245,28113,14010,8439,78132,North Carolina,2010
37097,Iredell,30581,35188,16781,7334,106608,North Carolina,2010
37101,Johnston,33068,38938,16430,4551,108778,North Carolina,2010
37109,Lincoln,17807,17698,7203,2695,54242,North Carolina,2010
37119,Mecklenburg,121441,169853,159094,76622,600582,North Carolina,2010
37125,Moore,14313,22630,12482,7309,63682,North Carolina,2010
37127,Nash,,,,,,North Carolina,2010
37129,New,31945,40697,35370,17305,136301,North Carolina,2010
37133,Onslow,27654,39110,11787,5044,93230,North Carolina,2010
37135,Orange,13766,16450,21738,21590,81889,North Carolina,2010
37147,Pitt,24303,31241,18266,11074,99810,North Carolina,2010
37151,Randolph,33913,28677,9308,3689,96544,North Carolina,2010
37155,Robeson,,,,,,North Carolina,2010
37157,Rockingham,,,,,,North Carolina,2010
37159,Rowan,,,,,,North Carolina,2010
37161,Rutherford,,,,,,North Carolina,2010
37171,Surry,,,,,,North Carolina,2010
37179,Union,37327,37590,27714,9470,127097,North Carolina,2010
37183,Wake,98321,169591,182642,90030,583522,North Carolina,2010
37191,Wayne,24305,30006,8396,4086,80933,North Carolina,2010
37193,Wilkes,,,,,,North Carolina,2010
37195,Wilson,18432,13902,8062,1987,54505,North Carolina,2010
38015,Burleigh,12276,20219,12158,6513,54712,North Dakota,2010
38017,Cass,18875,34233,23928,11661,93918,North Dakota,2010
38035,Grand,8839,13588,8559,4588,38316,North Dakota,2010
39003,Allen,28819,19852,6806,4534,69251,Ohio,2010
39007,Ashtabula,31626,18863,5519,3188,69410,Ohio,2010
39013,Belmont,,,,,,Ohio,2010
39017,Butler,79845,62578,41064,24317,235915,Ohio,2010
39023,Clark,35573,27631,10275,5689,93239,Ohio,2010
39025,Clermont,46919,34134,22292,11889,131774,Ohio,2010
39029,Columbiana,35467,19986,6888,3481,76426,Ohio,2010
39035,Cuyahoga,254229,257685,153257,101719,875809,Ohio,2010
39041,Delaware,21285,30822,37960,18970,113859,Ohio,2010
39043,Erie,,,,,,Ohio,2010
39045,Fairfield,34592,27945,16581,9139,96625,Ohio,2010
39049,Franklin,201550,207434,170108,90598,748080,Ohio,2010
39055,Geauga,,,,,,Ohio,2010
39057,Greene,29359,31294,19900,15991,103609,Ohio,2010
39061,Hamilton,146457,149022,108631,66353,528810,Ohio,2010
39063,Hancock,18943,14713,7576,4148,49979,Ohio,2010
39081,Jefferson,,,,,,Ohio,2010
39085,Lake,55688,52600,25768,13056,162556,Ohio,2010
39089,Licking,41106,32429,17075,7319,111523,Ohio,2010
39093,Lorain,74902,64437,28974,15499,204673,Ohio,2010
39095,Lucas,95478,89545,44977,25138,288269,Ohio,2010
39099,Mahoning,69663,45244,22314,11825,166874,Ohio,2010
39101,Marion,19741,13236,3107,2095,46410,Ohio,2010
39103,Medina,39045,37002,23414,10994,117828,Ohio,2010
39109,Miami,28921,19647,7810,6072,70059,Ohio,2010
39113,Montgomery,111023,122567,50470,32966,360712,Ohio,2010
39119,Muskingum,,,,,,Ohio,2010
39133,Portage,41070,26742,16083,8444,103068,Ohio,2010
39139,Richland,35042,26738,8011,4513,85969,Ohio,2010
39141,Ross,,,,,,Ohio,2010
39145,Scioto,,,,,,Ohio,2010
48091,Comal,16354,24992,16094,9021,75588,Texas,2010
48099,Coryell,,,,,,Texas,2010
48113,Dallas,349465,379633,273922,144029,1483930,Texas,2010
48121,Denton,75559,140712,112515,52053,413361,Texas,2010
48135,Ector,23879,24864,7719,3042,81793,Texas,2010
48139,Ellis,28970,25935,15855,6015,93394,Texas,2010
48141,El,114012,136957,61721,31013,473056,Texas,2010
48157,Fort,73674,111081,89515,51155,368808,Texas,2010
48167,Galveston,55097,61093,35393,17243,193739,Texas,2010
48181,Grayson,25499,27032,11525,3970,80847,Texas,2010
48183,Gregg,21707,26345,9135,4067,76913,Texas,2010
48187,Guadalupe,23976,27741,13242,6377,84580,Texas,2010
48201,Harris,595284,682552,458643,248603,2543972,Texas,2010
48203,Harrison,,,,,,Texas,2010
48209,Hays,19660,27198,23932,11047,90788,Texas,2010
48213,Henderson,20027,17881,5148,2375,54843,Texas,2010
48215,Hidalgo,104445,92145,48306,18837,426142,Texas,2010
48231,Hunt,,,,,,Texas,2010
48245,Jefferson,55625,51796,19512,8180,164285,Texas,2010
48251,Johnson,33603,30751,10564,4452,97449,Texas,2010
48257,Kaufman,22204,21708,9930,2851,65796,Texas,2010
48291,Liberty,,,,,,Texas,2010
48303,Lubbock,43406,50590,30676,16259,164959,Texas,2010
48309,McLennan,41413,42865,21690,10292,141845,Texas,2010
48329,Midland,20572,30439,12684,4520,84824,Texas,2010
48339,Montgomery,70111,95121,64653,24387,295218,Texas,2010
48355,Nueces,54825,71632,27650,17210,217633,Texas,2010
48361,Orange,,,,,,Texas,2010
48367,Parker,23073,27095,11897,5341,77122,Texas,2010
48375,Potter,20212,23612,8961,3816,75484,Texas,2010
48381,Randall,18010,28181,16926,7951,77797,Texas,2010
48397,Rockwall,9558,16990,14005,6034,50808,Texas,2010
48409,San,11107,13276,4682,1785,40253,Texas,2010
48423,Smith,33352,47334,23453,9809,133641,Texas,2010
48439,Tarrant,274677,353975,227602,96901,1135064,Texas,2010
48441,Taylor,20261,28065,12347,6694,79927,Texas,2010
48451,Tom,22892,20714,9980,3483,69256,Texas,2010
48453,Travis,115631,168175,179053,102415,653758,Texas,2010
48469,Victoria,17736,17991,5432,2740,55977,Texas,2010
48471,Walker,,,,,,Texas,2010
48479,Webb,28236,35833,18269,4558,136214,Texas,2010
48485,Wichita,28536,24236,10309,4850,82886,Texas,2010
48491,Williamson,56446,93630,68640,31229,272167,Texas,2010
49005,Cache,,,,,,Utah,2010
49011,Davis,37880,67570,42190,17912,173701,Utah,2010
49035,Salt,153860,215685,120265,60172,624166,Utah,2010
49049,Utah,46203,102043,65044,25790,254592,Utah,2010
49053,Washington,22879,30761,14599,8132,83581,Utah,2010
49057,Weber,39876,51141,23274,10363,138929,Utah,2010
50007,Chittenden,21831,25022,29630,17878,101341,Vermont,2010
51003,Albemarle,11772,16290,17877,16367,66667,Virginia,2010
51013,Arlington,13913,20677,51754,57840,156732,Virginia,2010
51015,Augusta,,,,,,Virginia,2010
51019,Bedford,,,,,,Virginia,2010
51041,Chesterfield,49980,59553,50903,26539,209510,Virginia,2010
51059,Fairfax,109062,153397,217152,198521,740461,Virginia,2010
51061,Fauquier,,,,,,Virginia,2010
51069,Frederick,16912,14036,7253,5979,52742,Virginia,2010
51085,Hanover,,,,,,Virginia,2010
51087,Henrico,45087,58935,51246,29535,208142,Virginia,2010
51095,James,,,,,,Virginia,2010
51107,Loudoun,27747,42227,72706,44110,199977,Virginia,2010
51121,Montgomery,11428,12054,9743,10588,50136,Virginia,2010
51153,Prince,53571,75108,54979,38679,253747,Virginia,2010
51161,Roanoke,14950,20801,14441,8511,65159,Virginia,2010
51165,Rockingham,,,,,,Virginia,2010
51177,Spotsylvania,23539,23971,12897,7562,78807,Virginia,2010
51179,Stafford,20895,25132,17267,11283,80285,Virginia,2010
51199,York,,,,,,Virginia,2010
51510,Alexandria,14558,19147,31232,30915,106993,Virginia,2010
51550,Chesapeake,37686,51469,26196,16351,145058,Virginia,2010
51650,Hampton,24740,32673,14209,7124,88687,Virginia,2010
51680,Lynchburg,11925,11121,7571,4397,42551,Virginia,2010
51700,Newport,29470,41382,17163,10128,109471,Virginia,2010
51710,Norfolk,40473,46867,22425,13402,144678,Virginia,2010
51740,Portsmouth,18836,20372,7749,4082,62864,Virginia,2010
51760,Richmond,29109,30228,27070,17586,129419,Virginia,2010
51770,Roanoke,20669,17077,11303,6341,67679,Virginia,2010
51800,Suffolk,15159,18188,8887,5656,55973,Virginia,2010
51810,Virginia,68521,107582,59438,31278,286718,Virginia,2010
53005,Benton,27547,39460,21755,9688,111659,Washington,2010
53007,Chelan,,,,,,Washington,2010
53009,Clallam,13677,20866,8223,5072,52287,Washington,2010
53011,Clark,77853,106594,44039,24365,277611,Washington,2010
53015,Cowlitz,20393,29956,6754,3324,69851,Washington,2010
53021,Franklin,11527,11388,4009,2096,44019,Washington,2010
53025,Grant,16258,17419,5050,2760,53162,Washington,2010
53027,Grays,,,,,,Washington,2010
53029,Island,13019,22017,11761,6527,55424,Washington,2010
53033,King,236081,391561,385849,223587,1344609,Washington,2010
53035,Kitsap,40488,68051,31280,17053,168564,Washington,2010
53041,Lewis,,,,,,Washington,2010
53053,Pierce,150290,195906,78022,43461,519716,Washington,2010
53057,Skagit,19779,34140,10520,7283,80066,Washington,2010
53061,Snohomish,116124,179006,96372,39902,478005,Washington,2010
53063,Spokane,75894,122367,54433,33340,308404,Washington,2010
53067,Thurston,43885,63664,33184,19988,170827,Washington,2010
53073,Whatcom,30290,48377,26835,15175,130974,Washington,2010
53077,Yakima,37544,43029,14842,7920,146028,Washington,2010
54003,Berkeley,26723,18334,8788,6304,70491,West Virginia,2010
54011,Cabell,21786,18317,9054,6345,66166,West Virginia,2010
54033,Harrison,18258,12837,6852,4240,49318,West Virginia,2010
54039,Kanawha,53346,30387,18384,14092,137841,West Virginia,2010
54061,Monongalia,17177,11467,11235,9293,55110,West Virginia,2010
54081,Raleigh,20919,15828,5706,4023,56371,West Virginia,2010
54107,Wood,,,,,,West Virginia,2010
55009,Brown,54954,49715,30874,11371,161926,Wisconsin,2010
55025,Dane,65808,86278,89843,60831,319528,Wisconsin,2010
55027,Dodge,24191,20621,6217,2682,62562,Wisconsin,2010
55035,Eau,15514,20532,12914,6578,59737,Wisconsin,2010
55039,Fond,26995,21853,8701,3818,69221,Wisconsin,2010
55055,Jefferson,19955,16690,9719,4326,54946,Wisconsin,2010
55059,Kenosha,39039,32327,16567,7448,107692,Wisconsin,2010
55063,La,21336,24123,13209,8642,72383,Wisconsin,2010
55071,Manitowoc,,,,,,Wisconsin,2010
55073,Marathon,34754,27620,13204,5300,90298,Wisconsin,2010
55079,Milwaukee,178416,172980,105756,59247,604316,Wisconsin,2010
55087,Outagamie,38927,38812,22288,8888,117228,Wisconsin,2010
55089,Ozaukee,12170,17163,16003,12110,59511,Wisconsin,2010
55097,Portage,,,,,,Wisconsin,2010
55101,Racine,45337,39039,19829,10893,130899,Wisconsin,2010
55105,Rock,39262,32717,13748,7169,106257,Wisconsin,2010
55109,St.,16564,19300,12084,5678,55834,Wisconsin,2010
55117,Sheboygan,31163,24048,10602,5214,78941,Wisconsin,2010
55127,Walworth,23951,20166,9870,5365,66093,Wisconsin,2010
55131,Washington,30239,31348,15202,6528,90336,Wisconsin,2010
55133,Waukesha,67738,80141,73420,36223,268573,Wisconsin,2010
55139,Winnebago,40293,36623,16786,8054,112197,Wisconsin,2010
55141,Wood,19440,18703,5787,3972,52323,Wisconsin,2010
56021,Laramie,,,,,,Wyoming,2010
56025,Natrona,16738,20194,6308,2798,50557,Wyoming,2010
72013,Arecibo,,,,,,Puerto Rico,2010
72025,Caguas,,,,,,Puerto Rico,2010
72031,Carolina,,,,,,Puerto Rico,2010
72061,Guaynabo,,,,,,Puerto Rico,2010
72113,Ponce,,,,,,Puerto Rico,2010
72127,San,,,,,,Puerto Rico,2010
72135,Toa,,,,,,Puerto Rico,2010
72137,Toa,,,,,,Puerto Rico,2010
72139,Trujillo,,,,,,Puerto Rico,2010
72021,Bayamón,,,,,,Puerto Rico,2010
72097,Mayagüez,,,,,,Puerto Rico,2010
,United,58225602,59022274,36244474,21333568,204288933,,2010
