FIPS,County,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree,Graduate or professional degree,Total,State,Year
13015,Bartow,22598,21744,9904,5022,71074,Georgia,2017
13021,Bibb,31432,29912,14078,10641,99357,Georgia,2017
13031,Bulloch,12725,12968,6118,5049,42208,Georgia,2017
13045,Carroll,24599,22845,11303,5941,75007,Georgia,2017
13047,Catoosa,,,,,,Georgia,2017
13051,Chatham,47028,61716,37654,26201,195081,Georgia,2017
13057,Cherokee,36945,56018,39884,20519,165411,Georgia,2017
13059,Clarke,15079,15912,15398,15466,70087,Georgia,2017
13063,Clayton,64250,54070,18975,9989,176690,Georgia,2017
13067,Cobb,97549,133659,150043,86443,506561,Georgia,2017
13073,Columbia,22807,31727,21853,13090,98512,Georgia,2017
13077,Coweta,24890,30260,21178,8292,94167,Georgia,2017
13089,DeKalb,112090,125601,125821,93756,513908,Georgia,2017
13095,Dougherty,18075,17447,7108,7091,57630,Georgia,2017
13097,Douglas,28951,25950,14785,10566,94045,Georgia,2017
13113,Fayette,16288,21515,22050,14148,78392,Georgia,2017
13115,Floyd,22379,17263,6636,5474,64239,Georgia,2017
13117,Forsyth,22041,33699,53464,28467,148444,Georgia,2017
13121,Fulton,130246,159855,217279,143086,703237,Georgia,2017
13127,Glynn,15295,18752,11686,6842,59029,Georgia,2017
13135,Gwinnett,135667,165503,140009,74088,587069,Georgia,2017
13139,Hall,36562,31506,20853,13202,129706,Georgia,2017
13151,Henry,46127,44440,28087,14663,144329,Georgia,2017
13153,Houston,27607,35380,20626,10887,100891,Georgia,2017
13157,Jackson,15105,13879,6596,3905,46553,Georgia,2017
13185,Lowndes,21312,16224,11766,8105,68062,Georgia,2017
13215,Muscogee,36757,41010,21554,10703,125754,Georgia,2017
13217,Newton,,,,,,Georgia,2017
13223,Paulding,34461,35777,13854,8414,102836,Georgia,2017
13245,Richmond,39362,41239,17433,10251,131433,Georgia,2017
13247,Rockdale,17263,18867,8867,5807,57268,Georgia,2017
13255,Spalding,,,,,,Georgia,2017
13285,Troup,15353,12298,6100,3075,45006,Georgia,2017
13295,Walker,,,,,,Georgia,2017
13297,Walton,27193,15949,8700,3058,61543,Georgia,2017
13313,Whitfield,,,,,,Georgia,2017
15001,Hawaii,42363,46392,29751,13934,142146,Hawaii,2017
15003,Honolulu,185357,209473,156119,82187,685924,Hawaii,2017
15007,Kauai,,,,,,Hawaii,2017
15009,Maui,37123,39997,21490,10589,118898,Hawaii,2017
16001,Ada,76446,102542,72202,38904,307631,Idaho,2017
16005,Bannock,14841,19042,11111,4542,53004,Idaho,2017
16019,Bonneville,16697,25521,15954,5706,69123,Idaho,2017
16027,Canyon,44051,46056,17702,6459,133313,Idaho,2017
16055,Kootenai,29099,45820,20554,7743,108853,Idaho,2017
16083,Twin,14644,22456,7778,3318,54657,Idaho,2017
17001,Adams,,,,,,Illinois,2017
17019,Champaign,25082,36356,26154,27852,120473,Illinois,2017
17031,Cook,835155,903823,829556,560303,3597492,Illinois,2017
17037,DeKalb,17465,21611,11464,6847,62923,Illinois,2017
17043,DuPage,115636,156387,192682,126444,636756,Illinois,2017
17089,Kane,81983,98491,74399,38041,346896,Illinois,2017
17091,Kankakee,23217,25577,9583,5532,72688,Illinois,2017
17093,Kendall,,,,,,Illinois,2017
17097,Lake,100832,108883,118944,87479,459331,Illinois,2017
17099,LaSalle,28601,26211,9238,5153,77038,Illinois,2017
17111,McHenry,54432,67285,48220,23256,208695,Illinois,2017
17113,McLean,25490,27929,33412,14027,104627,Illinois,2017
17115,Macon,23798,26058,10994,5792,72448,Illinois,2017
17119,Madison,56675,62700,30514,20165,185473,Illinois,2017
17143,Peoria,31482,40031,21870,16439,122961,Illinois,2017
17161,Rock,30268,35104,14144,8613,99388,Illinois,2017
17163,St.,52519,60360,28624,22081,177786,Illinois,2017
17167,Sangamon,37960,44083,27646,17428,136549,Illinois,2017
17179,Tazewell,29001,29408,18552,8149,92951,Illinois,2017
17183,Vermilion,,,,,,Illinois,2017
17197,Will,122207,139659,98583,50053,454415,Illinois,2017
17199,Williamson,13869,19252,6362,4566,48189,Illinois,2017
17201,Winnebago,63996,65920,25513,16097,194872,Illinois,2017
18003,Allen,71534,81551,42687,21184,242816,Indiana,2017
18005,Bartholomew,17379,14017,11348,8331,56037,Indiana,2017
18011,Boone,,,,,,Indiana,2017
18019,Clark,30082,27659,10534,4699,81149,Indiana,2017
18035,Delaware,24130,21849,9876,7726,71383,Indiana,2017
18039,Elkhart,41770,36698,16532,9725,129938,Indiana,2017
18043,Floyd,15788,15409,9889,5859,52629,Indiana,2017
18053,Grant,,,,,,Indiana,2017
18057,Hamilton,29944,49914,78955,48092,212065,Indiana,2017
18059,Hancock,,,,,,Indiana,2017
18063,Hendricks,29660,34329,24997,13519,108075,Indiana,2017
18067,Howard,,,,,,Indiana,2017
18081,Johnson,29643,31067,23079,12261,103353,Indiana,2017
18085,Kosciusko,17951,15240,9246,3996,53040,Indiana,2017
18089,Lake,111487,103891,49595,24535,328166,Indiana,2017
18091,LaPorte,31282,24364,9093,4068,77827,Indiana,2017
18095,Madison,35071,28322,11542,5506,90600,Indiana,2017
18097,Marion,173319,158859,126064,74727,626646,Indiana,2017
18105,Monroe,17331,21517,20651,17690,85191,Indiana,2017
18109,Morgan,,,,,,Indiana,2017
18127,Porter,40648,32750,21802,12696,114962,Indiana,2017
18141,St.,51414,52084,30721,21919,176362,Indiana,2017
18157,Tippecanoe,26634,27787,24073,19528,105496,Indiana,2017
18163,Vanderburgh,33421,41933,23880,12535,124322,Indiana,2017
18167,Vigo,21198,21908,9121,6792,68789,Indiana,2017
18177,Wayne,,,,,,Indiana,2017
19013,Black,23938,27908,15459,8214,83850,Iowa,2017
19049,Dallas,9650,16230,19696,8668,56649,Iowa,2017
19061,Dubuque,18839,19523,13003,8177,64277,Iowa,2017
19103,Johnson,12810,21365,26191,23002,86376,Iowa,2017
19113,Linn,40042,52288,36704,13345,149861,Iowa,2017
19153,Polk,79974,97779,77437,34868,318571,Iowa,2017
19155,Pottawattamie,20299,21636,8813,5309,63220,Iowa,2017
19163,Scott,34378,36435,23056,13894,116554,Iowa,2017
19169,Story,9378,13672,16267,11257,51956,Iowa,2017
19193,Woodbury,,,,,,Iowa,2017
20015,Butler,12312,15074,8892,4501,44270,Kansas,2017
20045,Douglas,13292,21396,16944,16610,70953,Kansas,2017
20091,Johnson,55086,103298,135816,87013,398983,Kansas,2017
20103,Leavenworth,14609,16530,10768,7036,54581,Kansas,2017
20161,Riley,6727,10397,8824,8970,36712,Kansas,2017
20173,Sedgwick,88619,108160,66222,37476,334211,Kansas,2017
20177,Shawnee,38128,34949,26081,15136,121104,Kansas,2017
20209,Wyandotte,34149,32814,11877,5531,104556,Kansas,2017
21015,Boone,24149,28908,16015,10275,86062,Kentucky,2017
21029,Bullitt,,,,,,Kentucky,2017
21037,Campbell,18272,17590,14930,8623,64156,Kentucky,2017
21047,Christian,12559,14922,3466,3044,39781,Kentucky,2017
21059,Daviess,23882,22716,9334,5713,67502,Kentucky,2017
21067,Fayette,40551,61400,54242,36868,209203,Kentucky,2017
21093,Hardin,22519,28284,9209,6602,72462,Kentucky,2017
21111,Jefferson,147170,159742,104413,73950,533043,Kentucky,2017
21117,Kenton,33556,32189,21525,14812,113284,Kentucky,2017
21145,McCracken,,,,,,Kentucky,2017
21151,Madison,14978,16698,10391,6980,55893,Kentucky,2017
21185,Oldham,8729,13375,10256,7487,42672,Kentucky,2017
21227,Warren,22696,22973,12871,9508,78633,Kentucky,2017
22005,Ascension,23950,25993,14048,6397,79159,Louisiana,2017
22015,Bossier,24525,30816,12302,6772,82604,Louisiana,2017
22017,Caddo,55559,49292,23393,15370,166867,Louisiana,2017
22019,Calcasieu,45810,40263,23869,9397,133623,Louisiana,2017
22033,East,75359,77560,60895,38066,282126,Louisiana,2017
22045,Iberia,,,,,,Louisiana,2017
22051,Jefferson,96202,87965,48554,28773,307704,Louisiana,2017
22055,Lafayette,52273,36197,35888,17107,161057,Louisiana,2017
22057,Lafourche,27496,13096,7909,3640,66340,Louisiana,2017
22063,Livingston,,,,,,Louisiana,2017
22071,Orleans,66642,75199,55715,42563,278629,Louisiana,2017
22073,Ouachita,,,,,,Louisiana,2017
22079,Rapides,,,,,,Louisiana,2017
22097,St.,,,,,,Louisiana,2017
22103,St.,44132,51450,40805,21750,174042,Louisiana,2017
22105,Tangipahoa,34586,20700,11828,4638,86138,Louisiana,2017
22109,Terrebonne,,,,,,Louisiana,2017
23001,Androscoggin,26236,23332,12528,5870,74704,Maine,2017
23003,Aroostook,18572,16033,6173,3367,50008,Maine,2017
23005,Cumberland,45892,54453,61374,38545,211861,Maine,2017
23011,Kennebec,27297,28097,15699,9276,87365,Maine,2017
23019,Penobscot,36575,31699,19083,12551,108540,Maine,2017
23031,York,42847,46702,31556,17309,150006,Maine,2017
24001,Allegany,20410,15718,4910,3605,50049,Maryland,2017
24003,Anne,93283,108829,93186,67778,395383,Maryland,2017
24005,Baltimore,150168,151578,130034,95942,578536,Maryland,2017
24009,Calvert,19250,18838,12908,8253,62637,Maryland,2017
24013,Carroll,34805,31308,27153,15379,117386,Maryland,2017
24015,Cecil,23226,22758,10033,7377,70587,Maryland,2017
24017,Charles,30114,34717,20417,13465,107724,Maryland,2017
24021,Frederick,37113,48575,41619,31249,172583,Maryland,2017
24025,Harford,46010,53194,35750,25917,174622,Maryland,2017
24027,Howard,29545,44266,66464,67290,217232,Maryland,2017
24031,Montgomery,101195,140145,196696,224611,728331,Maryland,2017
24033,Prince,166324,174295,112343,86412,619337,Maryland,2017
24037,St.,23057,20192,13607,9921,74001,Maryland,2017
24043,Washington,35446,31014,14787,10415,105240,Maryland,2017
24045,Wicomico,20363,15969,11841,7378,64696,Maryland,2017
24510,Baltimore,125049,104272,64146,66386,426682,Maryland,2017
25001,Barnstable,39042,44049,41248,32491,165434,Massachusetts,2017
25003,Berkshire,27230,27258,15762,14137,92565,Massachusetts,2017
25005,Bristol,117304,105857,72178,41965,394292,Massachusetts,2017
25009,Essex,140481,129470,132231,84571,543982,Massachusetts,2017
25011,Franklin,15961,13362,11106,9623,52934,Massachusetts,2017
25013,Hampden,94542,89519,53019,33965,318892,Massachusetts,2017
25015,Hampshire,25341,22634,24783,22305,99606,Massachusetts,2017
25017,Middlesex,217188,201605,306148,323860,1125008,Massachusetts,2017
25021,Norfolk,92006,103848,142461,120531,491276,Massachusetts,2017
25023,Plymouth,98679,105934,79275,50037,359399,Massachusetts,2017
25025,Suffolk,131930,104195,134249,113442,554712,Massachusetts,2017
25027,Worcester,159723,151145,127194,80726,569438,Massachusetts,2017
26005,Allegan,28753,24719,12449,6010,78390,Michigan,2017
26017,Bay,25703,25774,10647,5786,75203,Michigan,2017
26021,Berrien,33130,35834,16601,11158,108367,Michigan,2017
26025,Calhoun,33244,31288,12575,7635,92230,Michigan,2017
26037,Clinton,14952,18781,10131,7471,54073,Michigan,2017
26045,Eaton,20812,29268,12152,9892,76180,Michigan,2017
26049,Genesee,87484,108656,36787,21475,279382,Michigan,2017
26055,Grand,14451,22324,16947,10339,66759,Michigan,2017
26065,Ingham,39087,55181,36146,31536,175844,Michigan,2017
26073,Isabella,11241,12005,7283,5186,38809,Michigan,2017
26075,Jackson,36435,40558,16542,7962,110548,Michigan,2017
26077,Kalamazoo,34272,55034,39240,26349,164485,Michigan,2017
26081,Kent,105283,127262,103693,52950,428617,Michigan,2017
26087,Lapeer,23052,24164,7696,3023,62913,Michigan,2017
26091,Lenawee,24495,24280,9515,5344,69020,Michigan,2017
26093,Livingston,33549,42615,34144,16546,132838,Michigan,2017
26099,Macomb,175389,221831,98836,53359,613921,Michigan,2017
26103,Marquette,13030,14652,10285,4122,44531,Michigan,2017
26111,Midland,16280,16996,13264,8364,58285,Michigan,2017
26115,Monroe,39975,38288,11227,7288,105918,Michigan,2017
26121,Muskegon,40723,43459,16419,6489,118059,Michigan,2017
26125,Oakland,168988,243187,234135,184065,882349,Michigan,2017
26139,Ottawa,47691,57068,41552,19228,178399,Michigan,2017
26145,Saginaw,42573,49977,16856,10400,133874,Michigan,2017
26147,St.,39159,43809,12244,8562,113233,Michigan,2017
26155,Shiawassee,,,,,,Michigan,2017
26159,Van,15743,19222,7410,3310,51476,Michigan,2017
26161,Washtenaw,36660,57032,57807,67269,229600,Michigan,2017
26163,Wayne,358389,391473,164901,111265,1182723,Michigan,2017
27003,Anoka,72666,81935,48445,22363,239124,Minnesota,2017
27013,Blue,8965,13184,9263,5423,38523,Minnesota,2017
27019,Carver,12098,19060,22928,10089,66083,Minnesota,2017
27037,Dakota,60495,90472,79396,37754,285868,Minnesota,2017
27053,Hennepin,142825,234708,272465,163844,869261,Minnesota,2017
27109,Olmsted,22617,29701,27683,20556,105285,Minnesota,2017
27123,Ramsey,73099,98838,90931,63930,365279,Minnesota,2017
27131,Rice,12986,13483,7691,3986,42340,Minnesota,2017
27137,St.,36083,51427,28068,12788,136260,Minnesota,2017
27139,Scott,19806,30470,27138,12127,94197,Minnesota,2017
27141,Sherburne,17321,23509,13207,4067,61784,Minnesota,2017
27145,Stearns,25312,34029,19922,9823,97265,Minnesota,2017
27163,Washington,37186,55349,48868,26802,173709,Minnesota,2017
27171,Wright,26560,30942,18448,6057,86598,Minnesota,2017
28033,DeSoto,36867,43529,16926,9592,116419,Mississippi,2017
28035,Forrest,11565,14424,10381,4946,46523,Mississippi,2017
28047,Harrison,38302,48730,21433,12201,135279,Mississippi,2017
28049,Hinds,39083,49668,25475,18938,154609,Mississippi,2017
28059,Jackson,,,,,,Mississippi,2017
28067,Jones,,,,,,Mississippi,2017
28075,Lauderdale,13458,17766,7313,5204,51320,Mississippi,2017
28081,Lee,,,,,,Mississippi,2017
28089,Madison,11075,17457,19837,13754,68474,Mississippi,2017
28121,Rankin,27727,36461,19759,10155,104876,Mississippi,2017
29019,Boone,24184,28205,29114,20047,107459,Missouri,2017
29021,Buchanan,24428,17918,6947,4092,59828,Missouri,2017
29031,Cape,17012,12949,10285,5546,49773,Missouri,2017
29037,Cass,23964,21631,12371,6409,70993,Missouri,2017
29043,Christian,18206,16556,12279,5484,56771,Missouri,2017
29047,Clay,45784,52567,34653,18362,162849,Missouri,2017
29051,Cole,,,,,,Missouri,2017
29071,Franklin,,,,,,Missouri,2017
29077,Greene,50633,63386,37121,21856,188816,Missouri,2017
29095,Jackson,135125,145700,92338,52419,474782,Missouri,2017
29097,Jasper,25217,25216,13450,4588,78809,Missouri,2017
29099,Jefferson,46443,57532,23466,11804,155281,Missouri,2017
29165,Platte,15214,21263,16387,12687,68762,Missouri,2017
29183,St.,67624,82205,68776,37170,268609,Missouri,2017
29187,St.,17830,16637,3387,2302,48548,Missouri,2017
29189,St.,146908,203298,168639,126986,691143,Missouri,2017
29510,St.,52075,60246,44196,37388,219910,Missouri,2017
30013,Cascade,18730,16819,9451,5182,55727,Montana,2017
30029,Flathead,19539,25470,13827,7098,71105,Montana,2017
30031,Gallatin,12499,19114,23839,10957,68768,Montana,2017
30049,Lewis,11053,15787,12127,6869,47945,Montana,2017
30063,Missoula,16130,23218,22427,13819,78787,Montana,2017
30111,Yellowstone,30301,36294,23692,11204,109822,Montana,2017
31055,Douglas,76973,111552,91890,49860,366147,Nebraska,2017
31109,Lancaster,41458,65277,47228,27821,194865,Nebraska,2017
31153,Sarpy,24428,36823,32196,16687,115871,Nebraska,2017
32003,Clark,438733,489759,245576,121997,1505837,Nevada,2017
32031,Washoe,77704,107960,64732,34468,318643,Nevada,2017
33005,Cheshire,15597,15969,11321,6647,53007,New Hampshire,2017
33009,Grafton,16774,15937,14492,11910,62899,New Hampshire,2017
33011,Hillsborough,77774,80937,68264,40514,289309,New Hampshire,2017
33013,Merrimack,32519,30170,22447,14817,107044,New Hampshire,2017
33015,Rockingham,55469,61825,58136,35685,222644,New Hampshire,2017
33017,Strafford,24720,24554,16797,10988,84295,New Hampshire,2017
34001,Atlantic,59557,49407,33090,19538,185547,New Jersey,2017
34003,Bergen,159491,131599,201746,125660,669205,New Jersey,2017
34005,Burlington,89418,87673,74803,43337,316357,New Jersey,2017
34007,Camden,102817,94280,70019,44584,350713,New Jersey,2017
34009,Cape,22119,20292,15074,8549,70447,New Jersey,2017
34011,Cumberland,37596,26474,12401,6235,103147,New Jersey,2017
34013,Essex,149905,120404,115159,78590,544496,New Jersey,2017
34015,Gloucester,62840,57275,44594,24632,201009,New Jersey,2017
34017,Hudson,125996,85973,133883,76408,494883,New Jersey,2017
34019,Hunterdon,18398,18935,27036,19845,88422,New Jersey,2017
34021,Mercer,60257,52988,58509,52077,251909,New Jersey,2017
34023,Middlesex,144474,120474,153517,105214,581230,New Jersey,2017
34025,Monmouth,101861,106139,122077,78194,438551,New Jersey,2017
34027,Morris,69730,73967,105552,77879,349240,New Jersey,2017
34029,Ocean,136756,118218,83413,42079,411601,New Jersey,2017
34031,Passaic,119375,71429,64525,30227,339748,New Jersey,2017
34033,Salem,15783,13580,6487,3339,43960,New Jersey,2017
34035,Somerset,52772,46760,65017,57377,233073,New Jersey,2017
34037,Sussex,32252,26923,24414,12929,101761,New Jersey,2017
34039,Union,112965,88648,79900,53640,383744,New Jersey,2017
34041,Warren,22496,21350,15683,9475,75495,New Jersey,2017
35001,Bernalillo,106829,149130,88952,75046,465107,New Mexico,2017
35005,Chaves,,,,,,New Mexico,2017
35013,Do?a,28070,41774,19604,12692,129529,New Mexico,2017
35025,Lea,13969,12331,3028,2165,41484,New Mexico,2017
35031,McKinley,15597,12741,2763,3171,44311,New Mexico,2017
35035,Otero,11851,17559,4972,3053,43074,New Mexico,2017
51121,Montgomery,15227,12396,10617,12040,54570,Virginia,2017
51153,Prince,65214,78433,70394,48352,296482,Virginia,2017
51161,Roanoke,17612,21405,16133,7392,67516,Virginia,2017
51165,Rockingham,20695,11042,7743,5727,54479,Virginia,2017
51177,Spotsylvania,24724,26560,18776,10689,88100,Virginia,2017
51179,Stafford,19559,29060,23119,15226,92927,Virginia,2017
51199,York,8535,14050,11744,8868,45602,Virginia,2017
51510,Alexandria,13982,21596,38144,37933,121705,Virginia,2017
51550,Chesapeake,39182,55986,33738,22739,160787,Virginia,2017
51650,Hampton,24338,33451,14915,10649,90781,Virginia,2017
51680,Lynchburg,10483,14026,9292,5513,44468,Virginia,2017
51700,Newport,33650,41555,19346,10110,116240,Virginia,2017
51710,Norfolk,37650,50954,27418,16918,151907,Virginia,2017
51740,Portsmouth,19098,23525,9353,4894,63441,Virginia,2017
51760,Richmond,35273,37871,36236,24477,157287,Virginia,2017
51770,Roanoke,21286,22192,9423,7143,71363,Virginia,2017
51800,Suffolk,17624,20721,8958,7180,61850,Virginia,2017
51810,Virginia,66423,112433,68380,40262,307404,Virginia,2017
53005,Benton,32034,43776,22907,15364,128629,Washington,2017
53007,Chelan,,,,,,Washington,2017
53009,Clallam,15501,22559,8325,7093,58010,Washington,2017
53011,Clark,76010,121293,66650,35093,321884,Washington,2017
53015,Cowlitz,22043,31458,7481,5425,74724,Washington,2017
53021,Franklin,,,,,,Washington,2017
53025,Grant,16205,18075,5995,3608,57386,Washington,2017
53027,Grays,,,,,,Washington,2017
53029,Island,14391,23415,12425,7781,60812,Washington,2017
53033,King,238592,407821,481735,323301,1562740,Washington,2017
53035,Kitsap,40847,70512,39711,22229,184874,Washington,2017
53041,Lewis,15684,23313,5511,4322,55737,Washington,2017
53053,Pierce,168073,219156,98648,54836,589927,Washington,2017
53057,Skagit,22730,31696,15780,8860,87956,Washington,2017
53061,Snohomish,130458,207639,122725,54370,555239,Washington,2017
53063,Spokane,79500,137485,67327,38751,344221,Washington,2017
53067,Thurston,41114,74529,43315,26726,196131,Washington,2017
53073,Whatcom,31734,53304,36620,16090,147244,Washington,2017
53077,Yakima,39359,44817,16137,10561,151817,Washington,2017
54003,Berkeley,,,,,,West Virginia,2017
54011,Cabell,22769,16624,10795,6440,63735,West Virginia,2017
54033,Harrison,18819,13878,6175,4086,48218,West Virginia,2017
54039,Kanawha,48806,34496,20867,13143,132494,West Virginia,2017
54061,Monongalia,16561,16144,14230,12594,65107,West Virginia,2017
54081,Raleigh,,,,,,West Virginia,2017
54107,Wood,,,,,,West Virginia,2017
55009,Brown,49091,52267,37969,20339,175030,Wisconsin,2017
55025,Dane,60812,96009,105073,75264,350461,Wisconsin,2017
55027,Dodge,26126,21233,7340,3008,63479,Wisconsin,2017
55035,Eau,16176,23622,13037,8428,65449,Wisconsin,2017
55039,Fond,25120,23391,12178,5649,72046,Wisconsin,2017
55055,Jefferson,17598,21451,9739,5082,58912,Wisconsin,2017
55059,Kenosha,35798,37394,19116,9923,112806,Wisconsin,2017
55063,La,20730,25815,16682,7423,75844,Wisconsin,2017
55071,Manitowoc,,,,,,Wisconsin,2017
55073,Marathon,32134,30120,15586,8591,93819,Wisconsin,2017
55079,Milwaukee,188297,177427,121460,72032,630803,Wisconsin,2017
55087,Outagamie,37715,43406,25354,12481,126394,Wisconsin,2017
55089,Ozaukee,11913,15368,19063,12273,61827,Wisconsin,2017
55097,Portage,14238,13174,10847,4081,44911,Wisconsin,2017
55101,Racine,41745,43514,24352,12639,132881,Wisconsin,2017
55105,Rock,40453,36040,16261,7296,110328,Wisconsin,2017
55109,St.,16080,20096,14162,6826,59401,Wisconsin,2017
55117,Sheboygan,27886,26510,14080,6043,79984,Wisconsin,2017
55127,Walworth,20863,20682,13057,7595,68366,Wisconsin,2017
55131,Washington,28287,32968,21264,8337,95324,Wisconsin,2017
55133,Waukesha,64016,79712,85939,42625,282781,Wisconsin,2017
55139,Winnebago,40570,33123,23384,10338,114495,Wisconsin,2017
55141,Wood,19234,18793,6841,4018,52345,Wisconsin,2017
56021,Laramie,17351,25811,10821,8006,67446,Wyoming,2017
56025,Natrona,,,,,,Wyoming,2017
72013,Arecibo,,,,,,Puerto Rico,2017
72025,Caguas,,,,,,Puerto Rico,2017
72031,Carolina,,,,,,Puerto Rico,2017
72061,Guaynabo,,,,,,Puerto Rico,2017
72113,Ponce,,,,,,Puerto Rico,2017
72127,San,,,,,,Puerto Rico,2017
72135,Toa,,,,,,Puerto Rico,2017
72137,Toa,,,,,,Puerto Rico,2017
72139,Trujillo,,,,,,Puerto Rico,2017
72097,Mayagüez,,,,,,Puerto Rico,2017
72021,Bayamón,,,,,,Puerto Rico,2017
,United,60031545,63870412,43585028,27180887,221250083,,2017
