FIPS,County,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree,Graduate or professional degree,Total,State,Year
10001,Kent,38532,35750,14941,9325,113970,Delaware,2015
10003,New,105557,103601,78846,57211,379660,Delaware,2015
10005,Sussex,50721,44191,23794,17812,159006,Delaware,2015
11001,District,82181,74109,112629,155716,472884,District of Columbia,2015
12001,Alachua,33392,42778,36023,32932,156666,Florida,2015
12005,Bay,38826,45092,18672,10455,126819,Florida,2015
12009,Brevard,123546,141683,72438,46147,418232,Florida,2015
12011,Broward,364943,381596,275221,154235,1332717,Florida,2015
12015,Charlotte,55158,43695,18561,11242,141657,Florida,2015
12017,Citrus,44416,33855,11212,6964,111992,Florida,2015
12019,Clay,44542,46823,23245,9572,137977,Florida,2015
12021,Collier,69969,68513,57501,36942,268250,Florida,2015
12023,Columbia,16781,16775,4717,2380,46889,Florida,2015
12031,Duval,171296,199559,121472,58088,619036,Florida,2015
12033,Escambia,58646,78692,33796,18375,207410,Florida,2015
12035,Flagler,25755,27294,13728,6735,78457,Florida,2015
12053,Hernando,49142,46190,14998,8300,134219,Florida,2015
12055,Highlands,28306,21385,7703,5399,74414,Florida,2015
12057,Hillsborough,238276,269822,187657,108245,911606,Florida,2015
12061,Indian,39047,31721,14595,13832,111187,Florida,2015
12069,Lake,79771,82644,36496,17593,239426,Florida,2015
12071,Lee,163056,154924,83120,53838,522733,Florida,2015
12073,Leon,32276,48856,41255,31861,165784,Florida,2015
12081,Manatee,84698,78991,44362,27796,267980,Florida,2015
12083,Marion,97176,77552,33387,16611,253157,Florida,2015
12085,Martin,27563,39908,26314,14112,118719,Florida,2015
12086,Miami-Dade,543897,463037,331466,188971,1900999,Florida,2015
12087,Monroe,14788,19216,13581,7351,60719,Florida,2015
12089,Nassau,21041,17274,7482,5562,57352,Florida,2015
12091,Okaloosa,32869,50856,27103,13539,135944,Florida,2015
12095,Orange,220695,261876,185472,88758,853661,Florida,2015
12097,Osceola,70126,73255,30283,12311,211863,Florida,2015
12099,Palm,250196,298495,235235,135557,1037416,Florida,2015
12101,Pasco,116638,123246,51700,27762,359938,Florida,2015
12103,Pinellas,207443,235023,141158,74957,723146,Florida,2015
12105,Polk,159990,127639,56693,28629,446224,Florida,2015
12107,Putnam,19551,16334,3267,2017,51497,Florida,2015
12109,St.,34500,45976,45861,25455,159933,Florida,2015
12111,St.,75783,63770,26364,16603,215288,Florida,2015
12113,Santa,29938,41171,22442,10180,116678,Florida,2015
12115,Sarasota,96469,88950,66917,45170,320744,Florida,2015
12117,Seminole,68669,112737,76971,35642,313322,Florida,2015
33013,Merrimack,28077,34526,20689,15138,104759,New Hampshire,2015
33015,Rockingham,56762,61097,56449,33270,217961,New Hampshire,2015
33017,Strafford,21186,24168,18972,10591,81305,New Hampshire,2015
34001,Atlantic,61598,48126,35671,15327,187759,New Jersey,2015
34003,Bergen,159043,136254,200525,112479,660605,New Jersey,2015
34005,Burlington,90565,89785,75762,37829,313872,New Jersey,2015
34007,Camden,104204,94007,70556,40922,348820,New Jersey,2015
34009,Cape,22963,19495,13958,7819,70934,New Jersey,2015
34011,Cumberland,46424,22586,10721,3606,106002,New Jersey,2015
34013,Essex,147817,120421,111450,71003,531804,New Jersey,2015
34015,Gloucester,69023,54116,39301,19757,199075,New Jersey,2015
34017,Hudson,129345,85118,120314,67451,479317,New Jersey,2015
34019,Hunterdon,18945,19630,27711,16388,87796,New Jersey,2015
34021,Mercer,65887,57825,49212,45576,248659,New Jersey,2015
34023,Middlesex,153041,117124,140803,98292,576760,New Jersey,2015
34025,Monmouth,108486,106249,116263,76280,437260,New Jersey,2015
34027,Morris,80019,70770,102540,76224,347632,New Jersey,2015
34029,Ocean,143289,115252,76239,36582,406745,New Jersey,2015
34031,Passaic,120973,70495,55572,27673,336082,New Jersey,2015
34033,Salem,,,,,,New Jersey,2015
34035,Somerset,48070,47383,69330,54578,230265,New Jersey,2015
34037,Sussex,32157,27534,25436,10785,101279,New Jersey,2015
34039,Union,114517,80301,73448,51883,374869,New Jersey,2015
34041,Warren,23444,20566,16056,7521,75885,New Jersey,2015
35001,Bernalillo,108556,143546,77319,70155,459048,New Mexico,2015
35005,Chaves,14650,11864,4665,1983,42132,New Mexico,2015
35013,Do?a,30320,38680,19287,14999,129813,New Mexico,2015
35025,Lea,,,,,,New Mexico,2015
35031,McKinley,14572,14363,2342,2326,44475,New Mexico,2015
35035,Otero,9311,16297,3719,3325,41914,New Mexico,2015
35043,Sandoval,24299,32355,16178,11540,94364,New Mexico,2015
35045,San,26321,26299,5634,5212,76791,New Mexico,2015
35049,Santa,23088,28621,20745,23679,108701,New Mexico,2015
35061,Valencia,,,,,,New Mexico,2015
36001,Albany,51729,59544,40903,37027,205644,New York,2015
36005,Bronx,255555,219346,122969,61292,925619,New York,2015
36007,Broome,40370,42514,19578,16092,130226,New York,2015
36009,Cattaraugus,21879,15186,5421,3527,53105,New York,2015
36011,Cayuga,18116,18574,6774,5392,55099,New York,2015
36013,Chautauqua,32567,28068,11065,7619,89955,New York,2015
36015,Chemung,21543,19108,7729,7022,60894,New York,2015
36019,Clinton,19316,17013,5225,5207,55316,New York,2015
36027,Dutchess,57428,59802,38158,30968,204122,New York,2015
36029,Erie,183204,191942,116369,90477,641966,New York,2015
36045,Jefferson,22713,26637,9745,7140,73484,New York,2015
36047,Kings,455841,351748,383350,247742,1786153,New York,2015
36051,Livingston,13463,13402,5962,4854,42741,New York,2015
36053,Madison,,,,,,New York,2015
36055,Monroe,126626,145420,106007,81230,511762,New York,2015
36059,Nassau,229550,217133,227876,183270,941082,New York,2015
36061,New,147713,175081,403019,355662,1249729,New York,2015
36063,Niagara,51796,50286,18828,14118,150390,New York,2015
36065,Oneida,55104,49954,22579,14243,161243,New York,2015
36067,Onondaga,80618,93640,66130,47246,316489,New York,2015
36069,Ontario,20911,25479,12879,12547,76383,New York,2015
36071,Orange,72119,71913,42274,29463,239919,New York,2015
36075,Oswego,32667,25012,8277,4735,80328,New York,2015
36079,Putnam,,,,,,New York,2015
36081,Queens,459679,367954,331539,180349,1659446,New York,2015
36083,Rensselaer,32261,37166,16705,15454,110582,New York,2015
36085,Richmond,103305,84577,60994,44778,327568,New York,2015
36087,Rockland,48285,50460,43273,36714,205316,New York,2015
36089,St.,26488,20609,8732,8329,71768,New York,2015
36091,Saratoga,44948,43551,37274,26317,160560,New York,2015
36093,Schenectady,30190,30630,19494,14854,106110,New York,2015
36101,Steuben,25353,19286,9196,7502,68245,New York,2015
36103,Suffolk,291757,279487,195968,160245,1032219,New York,2015
36105,Sullivan,17468,15507,6048,5961,52469,New York,2015
36109,Tompkins,12442,12234,14920,17909,59768,New York,2015
36111,Ulster,41056,34449,21810,18599,128981,New York,2015
36113,Warren,,,,,,New York,2015
36117,Wayne,22672,21353,7340,5158,63725,New York,2015
36119,Westchester,132206,134812,159043,154017,667452,New York,2015
37001,Alamance,28900,35325,17758,6510,106205,North Carolina,2015
37019,Brunswick,26550,30895,17051,9094,94213,North Carolina,2015
37021,Buncombe,46872,50535,41528,25813,183805,North Carolina,2015
37023,Burke,18015,22305,6953,4056,63508,North Carolina,2015
37025,Cabarrus,33305,43410,25996,12399,129358,North Carolina,2015
37027,Caldwell,18416,20608,5163,2419,58350,North Carolina,2015
37031,Carteret,11942,19184,9616,5612,51277,North Carolina,2015
37035,Catawba,31361,32544,16112,8743,105902,North Carolina,2015
37037,Chatham,,,,,,North Carolina,2015
37045,Cleveland,25353,20722,5122,3801,66629,North Carolina,2015
37049,Craven,18392,26071,10784,5889,67760,North Carolina,2015
37051,Cumberland,51117,79400,33513,18407,200638,North Carolina,2015
37057,Davidson,37115,35406,17967,5612,115402,North Carolina,2015
37063,Durham,36998,47721,49608,43582,204502,North Carolina,2015
37067,Forsyth,64073,68928,54141,30037,244644,North Carolina,2015
37071,Gaston,47409,48248,19077,9078,146563,North Carolina,2015
37081,Guilford,79165,106926,75834,42712,345581,North Carolina,2015
37085,Harnett,25006,28227,10541,5557,80869,North Carolina,2015
37089,Henderson,19640,27408,16609,8915,84008,North Carolina,2015
37097,Iredell,31550,37613,21341,9693,115261,North Carolina,2015
37101,Johnston,36917,40960,17455,7480,121703,North Carolina,2015
37109,Lincoln,,,,,,North Carolina,2015
37119,Mecklenburg,130538,185658,192974,103729,685761,North Carolina,2015
37125,Moore,15814,19198,12968,9942,67394,North Carolina,2015
37127,Nash,,,,,,North Carolina,2015
37129,New,33012,51951,35947,19360,149637,North Carolina,2015
37133,Onslow,32902,38367,15629,5379,101004,North Carolina,2015
37135,Orange,14265,16399,21030,27668,86193,North Carolina,2015
37147,Pitt,26330,34537,21187,12056,105143,North Carolina,2015
37151,Randolph,32777,30396,10076,4605,97984,North Carolina,2015
37155,Robeson,,,,,,North Carolina,2015
37157,Rockingham,24153,21265,6482,2677,65073,North Carolina,2015
37159,Rowan,31233,31699,11750,3841,94559,North Carolina,2015
37161,Rutherford,,,,,,North Carolina,2015
37171,Surry,,,,,,North Carolina,2015
37179,Union,33073,45398,34185,14702,140378,North Carolina,2015
37183,Wake,112087,173322,214728,123254,674517,North Carolina,2015
37191,Wayne,24342,28097,12028,6091,82719,North Carolina,2015
37193,Wilkes,,,,,,North Carolina,2015
37195,Wilson,,,,,,North Carolina,2015
38015,Burleigh,14056,21871,16957,6016,63214,North Dakota,2015
38017,Cass,24161,39763,26046,11276,106748,North Dakota,2015
38035,Grand,10122,14288,9822,5044,41195,North Dakota,2015
38101,Ward,12424,15501,10318,2141,43349,North Dakota,2015
39003,Allen,27268,23146,7815,5757,70033,Ohio,2015
39007,Ashtabula,,,,,,Ohio,2015
39009,Athens,12572,9281,4382,6669,36777,Ohio,2015
39013,Belmont,20135,16745,5668,3176,50794,Ohio,2015
39017,Butler,78777,63534,45262,24601,240495,Ohio,2015
39023,Clark,34816,29950,10183,6322,93014,Ohio,2015
39025,Clermont,43842,43693,26764,12456,138619,Ohio,2015
39029,Columbiana,33415,20038,7742,3088,75404,Ohio,2015
39035,Cuyahoga,247300,260002,154605,112050,873369,Ohio,2015
39041,Delaware,24636,28826,45012,22572,124758,Ohio,2015
49011,Davis,39560,73326,48865,21039,193212,Utah,2015
49035,Salt,169366,223349,147696,79624,687924,Utah,2015
49049,Utah,47615,105499,73207,33718,279931,Utah,2015
49053,Washington,26271,38039,14232,10955,96848,Utah,2015
49057,Weber,48404,52152,24446,10035,149380,Utah,2015
50007,Chittenden,20626,25063,32450,20178,105355,Vermont,2015
51003,Albemarle,11062,18492,18780,17948,71011,Virginia,2015
51013,Arlington,11295,21550,59126,66867,171583,Virginia,2015
51015,Augusta,,,,,,Virginia,2015
51019,Bedford,16480,16485,9485,5423,56001,Virginia,2015
51041,Chesterfield,54636,66046,50555,33447,223181,Virginia,2015
51059,Fairfax,107904,144802,236465,223879,774691,Virginia,2015
51061,Fauquier,,,,,,Virginia,2015
51069,Frederick,,,,,,Virginia,2015
51085,Hanover,19734,21228,17224,7566,71095,Virginia,2015
51087,Henrico,46069,60845,60648,38073,223827,Virginia,2015
51095,James,9493,15837,14374,10945,53615,Virginia,2015
51107,Loudoun,32460,48067,87085,56975,239384,Virginia,2015
51121,Montgomery,11579,12957,14104,12237,55195,Virginia,2015
51153,Prince,58152,78008,68574,44991,286217,Virginia,2015
51161,Roanoke,15874,22714,15369,8731,67287,Virginia,2015
51165,Rockingham,18049,12506,7906,4972,53621,Virginia,2015
51177,Spotsylvania,27479,22728,16458,10350,85948,Virginia,2015
51179,Stafford,19599,31512,18097,14089,89541,Virginia,2015
51199,York,,,,,,Virginia,2015
51510,Alexandria,15701,21904,31611,38266,116855,Virginia,2015
51550,Chesapeake,36904,57260,31549,18490,157207,Virginia,2015
51650,Hampton,24070,35403,15019,7530,91099,Virginia,2015
51680,Lynchburg,11961,12618,8660,6207,45037,Virginia,2015
51700,Newport,31805,44602,17987,10529,115693,Virginia,2015
51710,Norfolk,43033,48491,23859,16346,150965,Virginia,2015
51740,Portsmouth,17261,21282,9483,5263,62610,Virginia,2015
51760,Richmond,35106,37005,34707,21884,150042,Virginia,2015
51770,Roanoke,23073,20876,9380,5706,69434,Virginia,2015
51800,Suffolk,16438,18286,9519,6654,58380,Virginia,2015
51810,Virginia,68972,114876,66017,33941,305033,Virginia,2015
53005,Benton,30252,42991,23333,12824,122437,Washington,2015
53007,Chelan,,,,,,Washington,2015
53009,Clallam,14955,22450,9221,5120,55368,Washington,2015
53011,Clark,75690,118790,56081,28458,307163,Washington,2015
53015,Cowlitz,22934,28677,6899,5497,71960,Washington,2015
53021,Franklin,13824,14760,5889,3440,49854,Washington,2015
53025,Grant,,,,,,Washington,2015
53027,Grays,17049,19837,5865,2528,50081,Washington,2015
53029,Island,13937,23016,13105,5922,59006,Washington,2015
53033,King,239764,400927,462506,288328,1498491,Washington,2015
53035,Kitsap,41321,73386,35769,18750,178483,Washington,2015
53041,Lewis,15700,21376,5598,3847,53293,Washington,2015
53053,Pierce,161383,208347,96412,47633,560868,Washington,2015
53057,Skagit,23419,32851,13330,7274,84596,Washington,2015
53061,Snohomish,126639,187522,117936,52193,528189,Washington,2015
53063,Spokane,85554,129459,59188,35268,331853,Washington,2015
53067,Thurston,42113,68417,37416,23540,186672,Washington,2015
53073,Whatcom,34472,48900,29535,16350,138988,Washington,2015
53077,Yakima,44579,40888,14636,8953,149845,Washington,2015
54003,Berkeley,29887,23883,8218,5397,76318,West Virginia,2015
54011,Cabell,19145,21727,9234,6807,64220,West Virginia,2015
54033,Harrison,17416,14449,6723,3871,48543,West Virginia,2015
54039,Kanawha,52944,33514,19522,15152,136391,West Virginia,2015
54061,Monongalia,18942,14366,13194,12937,64719,West Virginia,2015
54081,Raleigh,,,,,,West Virginia,2015
