FIPS,County,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree,Graduate or professional degree,Total,State,Year
37021,Buncombe,43041,53685,48495,30246,191608,North Carolina,2018
39035,Cuyahoga,233133,258113,174892,122355,877281,Ohio,2018
39165,Warren,38214,39357,39916,29524,157501,Ohio,2018
40017,Canadian,31030,29611,18372,8838,95170,Oklahoma,2018
42077,Lehigh,82238,66903,45932,29652,251148,Pennsylvania,2018
47119,Maury,,,,,,Tennessee,2018
47189,Wilson,29639,28947,20548,10807,97107,Tennessee,2018
48203,Harrison,,,,,,Texas,2018
55131,Washington,30741,27735,20964,11697,96260,Wisconsin,2018
02090,Fairbanks,15935,24795,10551,7749,63123,Alaska,2018
06001,Alameda,214368,274788,326386,246460,1186225,California,2018
06097,Sonoma,65771,124337,79289,51071,360877,California,2018
06113,Yolo,23393,31339,26485,27214,127797,California,2018
13067,Cobb,94911,131242,158697,92110,511231,Georgia,2018
22033,East,75617,77141,60924,37974,280576,Louisiana,2018
24013,Carroll,35480,28589,26825,16472,116704,Maryland,2018
24045,Wicomico,,,,,,Maryland,2018
25027,Worcester,156890,153379,131593,85204,575849,Massachusetts,2018
26065,Ingham,38573,59795,38370,29410,178567,Michigan,2018
37049,Craven,19838,23873,10911,6505,68596,North Carolina,2018
39141,Ross,,,,,,Ohio,2018
48303,Lubbock,48756,55498,34662,18809,181936,Texas,2018
54003,Berkeley,29974,25040,12131,5464,80944,West Virginia,2018
01095,Marshall,19795,18817,9316,5238,64311,Alabama,2018
09015,Windham,27297,26775,12358,7300,82054,Connecticut,2018
12011,Broward,376579,409982,273487,173876,1383363,Florida,2018
20177,Shawnee,37091,35051,24293,12593,120302,Kansas,2018
21067,Fayette,37717,60572,51852,42777,211199,Kentucky,2018
22017,Caddo,57005,49380,22197,13883,164916,Louisiana,2018
27171,Wright,26872,31934,16533,8326,88236,Minnesota,2018
29095,Jackson,132614,154679,96285,55384,477908,Missouri,2018
40101,Muskogee,16663,13133,6856,3056,45532,Oklahoma,2018
41035,Klamath,14120,16766,6435,3541,46936,Oregon,2018
45019,Charleston,66074,71296,83501,48224,290149,South Carolina,2018
45047,Greenwood,,,,,,South Carolina,2018
48381,Randall,19562,31767,23158,8594,89824,Texas,2018
55071,Manitowoc,21461,18381,9192,3369,57498,Wisconsin,2018
55139,Winnebago,37774,39844,21212,7965,115949,Wisconsin,2018
72031,Carolina,,,,,,Puerto Rico,2018
06057,Nevada,13952,31473,19825,9143,77506,California,2018
17163,St.,47379,61388,31043,21537,179165,Illinois,2018
18035,Delaware,22869,22038,9434,8274,70761,Indiana,2018
18091,LaPorte,32274,21351,10074,4958,77816,Indiana,2018
18095,Madison,34531,28070,11430,5760,90368,Indiana,2018
21117,Kenton,29945,34256,23419,14555,112365,Kentucky,2018
22055,Lafayette,51087,39150,34922,16986,160854,Louisiana,2018
24017,Charles,33013,37078,21589,10721,108420,Maryland,2018
27109,Olmsted,19533,32245,27295,20934,106125,Minnesota,2018
27141,Sherburne,18311,24660,12373,4351,62866,Minnesota,2018
36089,St.,27872,20166,7954,8500,71491,New York,2018
40143,Tulsa,110081,138876,89891,44933,427196,Oklahoma,2018
44003,Kent,31044,38438,25106,16066,120684,Rhode Island,2018
48039,Brazoria,62048,83082,43521,22093,240150,Texas,2018
53045,Mason,,,,,,Washington,2018
55105,Rock,41231,35529,15972,8523,110949,Wisconsin,2018
72097,Mayagüez,,,,,,Puerto Rico,2018
08013,Boulder,23587,48310,74946,60186,216163,Colorado,2018
12055,Highlands,30499,24807,8725,4971,79659,Florida,2018
12131,Walton,,,,,,Florida,2018
33015,Rockingham,56164,66513,57888,33926,226689,New Hampshire,2018
39057,Greene,26114,34721,21608,23358,112706,Ohio,2018
39139,Richland,33960,24644,9920,5818,86115,Ohio,2018
41033,Josephine,20065,30020,6951,3772,65661,Oregon,2018
45079,Richland,62663,85202,54827,39537,260670,South Carolina,2018
48157,Fort,96476,126808,143642,94162,507125,Texas,2018
48451,Tom,,,,,,Texas,2018
53025,Grant,,,,,,Washington,2018
15009,Maui,38372,36841,22752,12448,119483,Hawaii,2018
05125,Saline,24715,28703,14975,7761,83554,Arkansas,2018
21093,Hardin,22698,28381,8842,6480,73011,Kentucky,2018
23003,Aroostook,16580,17272,7025,2810,49623,Maine,2018
24005,Baltimore,140682,150465,132445,105965,577101,Maryland,2018
35005,Chaves,,,,,,New Mexico,2018
36085,Richmond,102648,75167,69880,44109,332651,New York,2018
42107,Schuylkill,46307,29060,12247,5204,104443,Pennsylvania,2018
45083,Spartanburg,65572,67884,32766,18291,211962,South Carolina,2018
48339,Montgomery,82564,114593,97033,42170,386789,Texas,2018
51760,Richmond,33769,35910,38919,28597,161126,Virginia,2018
55035,Eau,16989,23092,14394,7399,65132,Wisconsin,2018
55063,La,19166,25420,17154,10979,75987,Wisconsin,2018
06007,Butte,34495,64555,26382,13631,152912,California,2018
06017,El,28023,53546,32371,17501,138848,California,2018
06025,Imperial,,,,,,California,2018
06029,Kern,146820,168579,56830,31627,547240,California,2018
06041,Marin,19388,42180,64615,52672,190853,California,2018
12009,Brevard,125326,145163,86957,50860,443707,Florida,2018
17091,Kankakee,,,,,,Illinois,2018
18005,Bartholomew,17467,15786,11337,7608,56928,Indiana,2018
20209,Wyandotte,32455,29505,12517,5986,105224,Kansas,2018
22045,Iberia,,,,,,Louisiana,2018
22103,St.,49076,50724,39793,19624,176669,Louisiana,2018
25005,Bristol,126532,105086,69964,37858,395874,Massachusetts,2018
26103,Marquette,14951,13168,9783,4216,43809,Michigan,2018
34031,Passaic,114434,68767,66740,32312,334793,New Jersey,2018
35043,Sandoval,25849,34479,20569,8588,100794,New Mexico,2018
36093,Schenectady,29033,32044,18312,16533,105753,New York,2018
42125,Washington,57921,39395,28151,15929,149271,Pennsylvania,2018
55055,Jefferson,,,,,,Wisconsin,2018
01127,Walker,,,,,,Alabama,2018
05007,Benton,51573,47927,36977,22454,179105,Arkansas,2018
06101,Sutter,14734,23244,8202,4020,63717,California,2018
12081,Manatee,89939,89040,49957,36140,295021,Florida,2018
13057,Cherokee,38733,52744,47931,19068,170766,Georgia,2018
13215,Muscogee,34542,45152,17557,13702,126892,Georgia,2018
15001,Hawaii,39068,50619,27259,15065,142881,Hawaii,2018
18127,Porter,43344,32887,19948,13017,115774,Indiana,2018
24510,Baltimore,123439,98809,69862,69765,421499,Maryland,2018
42063,Indiana,23583,13217,7030,6530,55678,Pennsylvania,2018
05143,Washington,37867,37489,28087,20603,144365,Arkansas,2018
12087,Monroe,16853,16295,11675,8275,58893,Florida,2018
17099,LaSalle,28211,27324,9501,4192,78099,Illinois,2018
19113,Linn,40699,51915,36431,14765,153026,Iowa,2018
33009,Grafton,15826,15811,13996,13247,62979,New Hampshire,2018
39049,Franklin,212786,235227,221638,134261,876835,Ohio,2018
53005,Benton,34695,43458,23298,16057,131110,Washington,2018
53073,Whatcom,35292,52102,31493,19061,149288,Washington,2018
01081,Lee,22215,34105,19722,13765,97653,Alabama,2018
02020,Anchorage,44669,65014,43882,28133,191829,Alaska,2018
11001,District,82900,75478,129782,172388,500176,District of Columbia,2018
17115,Macon,25345,24466,10218,5309,72883,Illinois,2018
18167,Vigo,22827,21439,10159,7390,68782,Indiana,2018
22019,Calcasieu,44547,43716,20239,9512,135488,Louisiana,2018
22097,St.,,,,,,Louisiana,2018
25023,Plymouth,95329,97587,88892,55136,362918,Massachusetts,2018
39157,Tuscarawas,,,,,,Ohio,2018
40125,Pottawatomie,16785,16144,6150,4091,48443,Oklahoma,2018
48441,Taylor,24534,26275,14822,7668,82531,Texas,2018
48471,Walker,18693,11802,6358,3282,46272,Texas,2018
50007,Chittenden,18440,26981,37090,21732,109143,Vermont,2018
54107,Wood,,,,,,West Virginia,2018
56025,Natrona,13498,23559,8577,4942,54037,Wyoming,2018
06073,San,420657,693804,526304,347504,2277779,California,2018
12021,Collier,67746,73130,65301,45151,288700,Florida,2018
12086,Miami-Dade,529601,476866,391447,228455,1971126,Florida,2018
20045,Douglas,10665,18217,19217,20900,71392,Kansas,2018
37101,Johnston,39430,49272,20882,8986,135290,North Carolina,2018
39017,Butler,81186,69901,45880,25643,245061,Ohio,2018
42033,Clearfield,28496,14265,5413,3686,59073,Pennsylvania,2018
45057,Lancaster,,,,,,South Carolina,2018
48121,Denton,100276,166500,178894,85705,567674,Texas,2018
48453,Travis,138749,184196,279263,168988,863717,Texas,2018
51013,Arlington,14967,18458,61596,70640,173634,Virginia,2018
13185,Lowndes,21956,22084,8944,5714,68391,Georgia,2018
17001,Adams,,,,,,Illinois,2018
17037,DeKalb,13590,21694,14704,8641,62409,Illinois,2018
17199,Williamson,,,,,,Illinois,2018
18063,Hendricks,26919,34083,28030,15013,112599,Indiana,2018
19155,Pottawattamie,21595,22034,9220,4103,63335,Iowa,2018
24021,Frederick,41704,45931,40522,32768,174296,Maryland,2018
26075,Jackson,38174,39113,15362,7954,111128,Michigan,2018
26139,Ottawa,51332,56235,41842,21165,181009,Michigan,2018
31109,Lancaster,42054,62708,52036,29266,198091,Nebraska,2018
33005,Cheshire,,,,,,New Hampshire,2018
37051,Cumberland,52268,80066,37043,19265,207100,North Carolina,2018
48113,Dallas,393301,419478,340070,199229,1696135,Texas,2018
51199,York,8079,13874,11932,9944,45885,Virginia,2018
55117,Sheboygan,28207,27896,12823,6598,81042,Wisconsin,2018
08059,Jefferson,82409,121758,121097,71571,420325,Colorado,2018
13255,Spalding,,,,,,Georgia,2018
18003,Allen,68204,78500,45798,24939,245605,Indiana,2018
28089,Madison,10279,16881,21411,16825,69336,Mississippi,2018
34015,Gloucester,64375,56499,43899,22937,201471,New Jersey,2018
34029,Ocean,141541,114833,84865,40490,413754,New Jersey,2018
36009,Cattaraugus,20952,16741,5157,4866,53370,New York,2018
36055,Monroe,117205,143480,111698,93117,514628,New York,2018
37027,Caldwell,20161,19068,6094,2637,59514,North Carolina,2018
37063,Durham,42133,50422,56080,48513,219308,North Carolina,2018
42025,Carbon,,,,,,Pennsylvania,2018
42069,Lackawanna,54413,39329,27313,15781,149659,Pennsylvania,2018
48213,Henderson,19278,19141,6794,2647,57739,Texas,2018
49035,Salt,165390,239514,163937,97732,729468,Utah,2018
12001,Alachua,33127,48859,40027,32963,167364,Florida,2018
17119,Madison,54757,68537,29897,18147,184933,Illinois,2018
18105,Monroe,17214,21702,20718,19834,84250,Indiana,2018
19169,Story,8240,15630,14856,11220,51425,Iowa,2018
39101,Marion,,,,,,Ohio,2018
39173,Wood,25251,23160,15902,12294,81435,Ohio,2018
42011,Berks,101276,73963,46063,25792,285902,Pennsylvania,2018
47155,Sevier,25651,23467,6780,3648,70273,Tennessee,2018
48099,Coryell,12552,20831,5340,1670,46876,Texas,2018
51121,Montgomery,10718,17072,10565,12632,55804,Virginia,2018
55027,Dodge,27004,21168,7782,2860,64427,Wisconsin,2018
55039,Fond,25528,25809,10990,4401,72500,Wisconsin,2018
06047,Merced,44402,45534,15119,8761,163014,California,2018
12071,Lee,176117,167453,104532,62227,569552,Florida,2018
12105,Polk,171703,149752,63259,33583,491748,Florida,2018
28035,Forrest,,,,,,Mississippi,2018
40145,Wagoner,17678,19431,8597,3550,54079,Oklahoma,2018
42043,Dauphin,62865,49476,37522,21949,192199,Pennsylvania,2018
42089,Monroe,42638,37871,15381,10717,118492,Pennsylvania,2018
48215,Hidalgo,117396,115768,64552,26841,489388,Texas,2018
48329,Midland,25715,35211,21599,8646,108710,Texas,2018
55079,Milwaukee,180981,182829,119541,73994,630009,Wisconsin,2018
55101,Racine,41409,46783,22529,12360,135530,Wisconsin,2018
36105,Sullivan,,,,,,New York,2018
37037,Chatham,11299,12856,12758,11253,53217,North Carolina,2018
37085,Harnett,26279,31015,12449,6156,87112,North Carolina,2018
37195,Wilson,,,,,,North Carolina,2018
39007,Ashtabula,28498,18324,7010,4561,68534,Ohio,2018
39013,Belmont,,,,,,Ohio,2018
40031,Comanche,23537,26182,10170,8316,77137,Oklahoma,2018
42013,Blair,,,,,,Pennsylvania,2018
42039,Crawford,28014,14188,7889,4495,59468,Pennsylvania,2018
48027,Bell,59286,83623,34668,19438,216689,Texas,2018
48061,Cameron,69237,62503,29493,13052,250704,Texas,2018
51165,Rockingham,20556,12665,8930,6280,55843,Virginia,2018
51700,Newport,33813,40257,22305,10020,115694,Virginia,2018
51710,Norfolk,35643,52052,27775,17185,153046,Virginia,2018
51810,Virginia,64437,110470,71855,44527,309053,Virginia,2018
09003,Hartford,166953,155525,135631,104834,624539,Connecticut,2018
18109,Morgan,,,,,,Indiana,2018
19049,Dallas,11594,17372,18779,8654,58259,Iowa,2018
23011,Kennebec,30197,28887,15114,8967,88711,Maine,2018
26087,Lapeer,,,,,,Michigan,2018
30013,Cascade,17762,20709,8854,4891,56638,Montana,2018
32003,Clark,429391,508165,246720,129667,1530208,Nevada,2018
36007,Broome,42567,37455,20275,16067,129231,New York,2018
36027,Dutchess,53445,56418,40075,36567,206259,New York,2018
37035,Catawba,34831,35132,19163,7771,111083,North Carolina,2018
39009,Athens,14342,9050,5043,5703,37179,Ohio,2018
39099,Mahoning,59269,47210,27253,14258,162405,Ohio,2018
47093,Knox,80609,93992,67736,45557,312635,Tennessee,2018
51061,Fauquier,,,,,,Virginia,2018
72127,San,,,,,,Puerto Rico,2018
01103,Morgan,23386,24979,14437,6595,81376,Alabama,2018
06089,Shasta,29514,54601,17578,10638,127001,California,2018
13295,Walker,,,,,,Georgia,2018
25025,Suffolk,109752,103092,146569,122409,563044,Massachusetts,2018
26055,Grand,17637,23510,15128,7928,67134,Michigan,2018
27137,St.,35654,53949,25856,14006,136380,Minnesota,2018
31153,Sarpy,26393,39511,29029,17002,117723,Nebraska,2018
40037,Creek,17542,17073,6039,2591,49027,Oklahoma,2018
06013,Contra,137981,233511,213160,134742,797071,California,2018
26017,Bay,,,,,,Michigan,2018
26159,Van,16635,17804,6936,3899,51982,Michigan,2018
32031,Washoe,77827,111656,62300,38400,323487,Nevada,2018
39045,Fairfield,35916,31089,19755,11672,105423,Ohio,2018
45041,Florence,31816,24903,13685,9630,93406,South Carolina,2018
48005,Angelina,,,,,,Texas,2018
53057,Skagit,24769,33850,16277,8277,91594,Washington,2018
54039,Kanawha,45669,38196,18741,14483,131796,West Virginia,2018
55025,Dane,64006,95254,106919,75684,359544,Wisconsin,2018
01083,Limestone,19519,17384,12638,6237,66966,Alabama,2018
12091,Okaloosa,35718,49756,24591,18693,142206,Florida,2018
12117,Seminole,74651,102882,84762,47310,330802,Florida,2018
13153,Houston,28438,33019,19146,12934,104015,Georgia,2018
17197,Will,122220,137763,99519,55975,456973,Illinois,2018
27145,Stearns,25791,36222,18530,10227,98731,Minnesota,2018
36101,Steuben,25462,19585,7953,8644,68131,New York,2018
38017,Cass,22443,39524,34074,12908,115405,North Dakota,2018
38101,Ward,,,,,,North Dakota,2018
41051,Multnomah,100231,173948,161107,111022,595278,Oregon,2018
48485,Wichita,26413,27613,11876,7254,84218,Texas,2018
51015,Augusta,,,,,,Virginia,2018
51550,Chesapeake,38610,57780,34525,19609,163438,Virginia,2018
51770,Roanoke,24908,16951,12035,5819,70169,Virginia,2018
54011,Cabell,19921,18655,9453,7938,62359,West Virginia,2018
04013,Maricopa,658973,961346,620462,359182,2949658,Arizona,2018
05069,Jefferson,,,,,,Arkansas,2018
08014,Broomfield,7286,13068,17799,9930,49272,Colorado,2018
30031,Gallatin,12816,21795,21699,13143,71796,Montana,2018
42019,Butler,43508,33167,32203,17860,134132,Pennsylvania,2018
42079,Luzerne,89206,60906,33892,19791,227418,Pennsylvania,2018
45055,Kershaw,,,,,,South Carolina,2018
51107,Loudoun,29147,54920,91333,70727,261925,Virginia,2018
72135,Toa,,,,,,Puerto Rico,2018
08001,Adams,95646,98652,56030,29238,331247,Colorado,2018
22057,Lafourche,27170,13826,7288,4040,66634,Louisiana,2018
36083,Rensselaer,33253,33741,21398,13396,111202,New York,2018
37057,Davidson,37153,39587,15453,6130,117886,North Carolina,2018
39089,Licking,41240,35246,23365,11169,119575,Ohio,2018
41029,Jackson,37796,59406,27581,16736,157929,Oregon,2018
45007,Anderson,40749,42080,20715,11914,137123,South Carolina,2018
48135,Ector,29083,28910,10494,5127,96980,Texas,2018
48423,Smith,34354,52893,27357,15342,150909,Texas,2018
48469,Victoria,,,,,,Texas,2018
55127,Walworth,22704,21539,12093,6445,69603,Wisconsin,2018
04001,Apache,,,,,,Arizona,2018
04015,Mohave,55424,61519,15673,7353,160767,Arizona,2018
04019,Pima,162971,234566,129456,91482,700491,Arizona,2018
06095,Solano,72214,117535,57916,27580,308890,California,2018
12095,Orange,228184,266891,217189,114904,930091,Florida,2018
13077,Coweta,26060,26800,22319,10179,98038,Georgia,2018
27013,Blue,9948,13048,8971,4862,39639,Minnesota,2018
28047,Harrison,41317,51790,18832,11953,137625,Mississippi,2018
28049,Hinds,37269,53758,29055,18088,153714,Mississippi,2018
29099,Jefferson,50219,58947,22670,11347,156312,Missouri,2018
36013,Chautauqua,32518,28122,10819,8743,90314,New York,2018
37067,Forsyth,67396,73340,52499,31619,254643,North Carolina,2018
39025,Clermont,50811,40488,24920,13732,141906,Ohio,2018
39041,Delaware,23904,31806,46609,26465,133289,Ohio,2018
39103,Medina,40140,36472,29788,14810,125895,Ohio,2018
47011,Bradley,22783,23664,8741,6167,72177,Tennessee,2018
48021,Bastrop,18332,17346,8759,2855,56530,Texas,2018
48355,Nueces,68082,76683,33990,18242,237405,Texas,2018
01055,Etowah,23717,25002,8676,5513,71369,Alabama,2018
08031,Denver,78718,113392,162103,104679,519579,Colorado,2018
12109,St.,38124,52982,49577,30029,178871,Florida,2018
16083,Twin,14582,20963,6432,4938,55574,Idaho,2018
21037,Campbell,17568,17858,14380,8940,63983,Kentucky,2018
29043,Christian,,,,,,Missouri,2018
30049,Lewis,10308,16423,10863,8079,48181,Montana,2018
35025,Lea,,,,,,New Mexico,2018
45091,York,45497,59753,43058,19177,184228,South Carolina,2018
51740,Portsmouth,22520,24080,6739,4522,63763,Virginia,2018
01101,Montgomery,41148,41893,26299,21090,151336,Alabama,2018
06077,San,146372,149489,58966,26390,475624,California,2018
18097,Marion,175962,169456,131109,66156,631252,Indiana,2018
22063,Livingston,,,,,,Louisiana,2018
26037,Clinton,14330,20673,10910,4908,54438,Michigan,2018
28059,Jackson,26537,39440,13791,7468,96827,Mississippi,2018
36019,Clinton,19676,15504,7004,7880,55312,New York,2018
36061,New,163301,165905,401569,365292,1249838,New York,2018
36091,Saratoga,38362,46304,38419,30787,163277,New York,2018
37001,Alamance,31861,37636,20870,7709,111388,North Carolina,2018
37135,Orange,10655,17398,24032,31917,90217,North Carolina,2018
37179,Union,35003,40668,40377,19533,150316,North Carolina,2018
38035,Grand,9568,16201,9755,3995,41931,North Dakota,2018
41017,Deschutes,24479,55383,32147,18392,140900,Oregon,2018
47009,Blount,32709,28242,14340,8537,93373,Tennessee,2018
48375,Potter,25112,23404,7980,3818,75335,Texas,2018
49011,Davis,47833,68418,53929,25601,206649,Utah,2018
06053,Monterey,58339,73835,40932,28128,277909,California,2018
08035,Douglas,26979,63616,87576,45775,228437,Colorado,2018
10001,Kent,39124,33717,16233,11732,120156,Delaware,2018
12111,St.,72586,77995,32705,20655,234067,Florida,2018
24033,Prince,154423,173017,119697,92972,619199,Maryland,2018
26045,Eaton,18687,32421,14567,8302,77818,Michigan,2018
26121,Muskegon,40443,47738,15731,7814,119728,Michigan,2018
27003,Anoka,66319,82020,55113,22609,241863,Minnesota,2018
31055,Douglas,76293,109162,95301,53226,370015,Nebraska,2018
34011,Cumberland,36875,27549,10088,6968,102903,New Jersey,2018
35049,Santa,27867,27133,21263,22902,112194,New Mexico,2018
42075,Lebanon,44117,21426,13537,6619,97746,Pennsylvania,2018
47037,Davidson,108339,118525,124607,78986,481307,Tennessee,2018
48167,Galveston,54835,74867,49467,23670,227664,Texas,2018
51153,Prince,57704,83492,72913,51052,299931,Virginia,2018
53011,Clark,79100,125273,67640,34793,328729,Washington,2018
56021,Laramie,19457,26516,12065,5948,68017,Wyoming,2018
01051,Elmore,18457,16505,10146,4195,56793,Alabama,2018
01115,St.,,,,,,Alabama,2018
05131,Sebastian,26157,27979,12203,6460,85997,Arkansas,2018
06055,Napa,18497,31238,23099,10985,97762,California,2018
12031,Duval,185896,200927,126287,72260,651446,Florida,2018
22005,Ascension,,,,,,Louisiana,2018
26161,Washtenaw,33556,56965,63216,68024,232636,Michigan,2018
29021,Buchanan,23209,17119,9741,3705,61276,Missouri,2018
29077,Greene,53544,67257,33509,20964,191714,Missouri,2018
34039,Union,102496,86609,85853,58733,380464,New Jersey,2018
36109,Tompkins,11508,13481,12578,18457,59759,New York,2018
37191,Wayne,24424,31256,9965,4039,82613,North Carolina,2018
41003,Benton,8297,15479,15704,14064,55736,Oregon,2018
41067,Washington,69866,122205,115152,69875,411794,Oregon,2018
45003,Aiken,39815,34507,19993,11192,117939,South Carolina,2018
51177,Spotsylvania,25944,27461,15160,12073,88629,Virginia,2018
12069,Lake,83203,91853,40836,20843,264080,Florida,2018
12127,Volusia,124653,144794,67714,33021,406416,Florida,2018
34027,Morris,65130,70398,110254,84556,347332,New Jersey,2018
36065,Oneida,52502,48849,22601,18688,160103,New York,2018
36075,Oswego,28856,26248,9374,6732,80284,New York,2018
37147,Pitt,26425,35426,23555,11929,111171,North Carolina,2018
41071,Yamhill,17512,25817,13222,7691,71923,Oregon,2018
48367,Parker,29365,28337,16372,9501,93178,Texas,2018
53029,Island,12459,25731,12274,9067,62374,Washington,2018
06081,San,80046,129737,168047,124179,555691,California,2018
17019,Champaign,26144,34667,26318,27451,121007,Illinois,2018
21029,Bullitt,,,,,,Kentucky,2018
26073,Isabella,13361,11332,6066,5146,39330,Michigan,2018
34003,Bergen,148587,139100,204372,121357,662135,New Jersey,2018
34041,Warren,25146,21042,16769,7985,76132,New Jersey,2018
39003,Allen,27729,22664,6725,5182,68507,Ohio,2018
39043,Erie,,,,,,Ohio,2018
41053,Polk,,,,,,Oregon,2018
,United,59961893,64402330,44599186,28151275,223158847,,2018
