FIPS,County,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree,Graduate or professional degree,Total,State,Year
0500000US25027,Worcester,166035,141502,123027,68447,554043,Massachusetts,2014
0500000US26005,Allegan,30838,21906,11943,5442,76882,Michigan,2014
0500000US26017,Bay,26464,25444,9875,4412,75869,Michigan,2014
0500000US26021,Berrien,31600,35718,17145,11713,107209,Michigan,2014
0500000US26025,Calhoun,32361,30843,13221,5634,91215,Michigan,2014
0500000US26037,Clinton,13707,18301,10344,5689,51312,Michigan,2014
0500000US26045,Eaton,22563,29189,12663,5444,75415,Michigan,2014
0500000US26049,Genesee,87220,105307,35923,20458,278165,Michigan,2014
0500000US26055,Grand,16584,23019,13576,8257,64997,Michigan,2014
0500000US26065,Ingham,35674,58186,31961,29817,168487,Michigan,2014
0500000US26073,Isabella,11643,11657,6124,4196,36651,Michigan,2014
0500000US26075,Jackson,37826,38505,15987,6445,109955,Michigan,2014
0500000US26077,Kalamazoo,36275,56373,33952,22140,160210,Michigan,2014
0500000US26081,Kent,103636,122992,87901,49709,408837,Michigan,2014
0500000US26087,Lapeer,21782,22467,6917,3825,61070,Michigan,2014
0500000US26091,Lenawee,24350,22935,9108,4562,67507,Michigan,2014
0500000US26093,Livingston,34574,45985,28193,13785,128433,Michigan,2014
0500000US26099,Macomb,181966,208693,92167,50494,597214,Michigan,2014
0500000US26103,Marquette,14248,16404,7681,4686,44793,Michigan,2014
0500000US26111,Midland,17431,19515,10101,7009,57536,Michigan,2014
0500000US26115,Monroe,37384,37913,10808,7096,103772,Michigan,2014
0500000US26121,Muskegon,41281,40461,14219,6917,115057,Michigan,2014
0500000US26125,Oakland,169862,250446,214976,171573,862400,Michigan,2014
0500000US26139,Ottawa,49878,51515,35900,19083,169189,Michigan,2014
0500000US26145,Saginaw,44655,44081,20229,9048,132077,Michigan,2014
0500000US26147,St.,38460,40167,13537,8467,112201,Michigan,2014
0500000US26155,Shiawassee,17623,17839,5317,3437,47782,Michigan,2014
0500000US26159,Van,16654,17552,6264,4043,50820,Michigan,2014
0500000US26161,Washtenaw,34081,58314,54838,62684,221693,Michigan,2014
0500000US26163,Wayne,356561,375406,155973,101778,1165601,Michigan,2014
0500000US27003,Anoka,63525,88247,46636,17680,230825,Minnesota,2014
0500000US27013,Blue,10910,13366,7885,4127,38958,Minnesota,2014
0500000US27019,Carver,12923,17460,20726,8814,62567,Minnesota,2014
0500000US27037,Dakota,60138,87337,77677,35444,276114,Minnesota,2014
0500000US27053,Hennepin,147738,234986,251949,142647,833967,Minnesota,2014
0500000US27109,Olmsted,20377,32169,23501,19920,102187,Minnesota,2014
0500000US27123,Ramsey,76088,96019,85903,57632,351054,Minnesota,2014
0500000US27131,Rice,,,,,,Minnesota,2014
0500000US27137,St.,40420,50836,26179,11379,137253,Minnesota,2014
0500000US27139,Scott,20907,29140,23580,9936,88494,Minnesota,2014
0500000US27141,Sherburne,16183,21449,11934,5003,58491,Minnesota,2014
0500000US27145,Stearns,26713,32970,18441,9252,94073,Minnesota,2014
0500000US27163,Washington,35795,53615,46834,24595,167252,Minnesota,2014
0500000US27171,Wright,22745,31869,17942,5350,82713,Minnesota,2014
0500000US28033,DeSoto,32952,39201,16610,7670,110675,Mississippi,2014
0500000US28035,Forrest,12829,15882,6620,5591,46597,Mississippi,2014
0500000US28047,Harrison,39661,43786,17240,9197,130259,Mississippi,2014
0500000US28049,Hinds,34663,52256,26953,18633,154155,Mississippi,2014
0500000US28059,Jackson,28859,34337,12965,8566,94023,Mississippi,2014
0500000US28067,Jones,,,,,,Mississippi,2014
0500000US28075,Lauderdale,18148,18016,6123,3098,52372,Mississippi,2014
0500000US28081,Lee,13586,21434,8665,4116,55623,Mississippi,2014
0500000US28089,Madison,11839,19194,16260,13189,66741,Mississippi,2014
0500000US28121,Rankin,24989,36529,17463,10591,100360,Mississippi,2014
0500000US29019,Boone,21320,27718,24502,20410,100468,Missouri,2014
0500000US29021,Buchanan,21723,19472,7744,3918,59191,Missouri,2014
0500000US29031,Cape,16546,13258,9982,5123,50049,Missouri,2014
0500000US29037,Cass,23032,23469,10359,6221,68551,Missouri,2014
0500000US29043,Christian,17469,16826,9672,5424,55172,Missouri,2014
0500000US29047,Clay,47852,49371,32523,15440,156609,Missouri,2014
0500000US29051,Cole,17193,13153,11219,5356,52441,Missouri,2014
0500000US29071,Franklin,24281,25789,7085,4840,69969,Missouri,2014
0500000US29077,Greene,55629,60453,33909,20073,185889,Missouri,2014
0500000US29095,Jackson,135902,141884,87576,47704,459204,Missouri,2014
0500000US29097,Jasper,27896,22689,11393,3767,76217,Missouri,2014
0500000US29099,Jefferson,49710,53395,18524,11222,151083,Missouri,2014
0500000US29165,Platte,13922,21059,16254,9599,64133,Missouri,2014
0500000US29183,St.,64739,84511,59067,31162,254083,Missouri,2014
0500000US29187,St.,17751,15484,3118,3330,46045,Missouri,2014
0500000US29189,St.,149992,197304,172214,123019,689533,Missouri,2014
0500000US29510,St.,52339,64219,38434,31987,219774,Missouri,2014
0500000US30013,Cascade,15601,20021,9900,5422,55401,Montana,2014
0500000US30029,Flathead,21532,22060,12909,5574,66962,Montana,2014
0500000US30031,Gallatin,13328,17538,18641,10204,61458,Montana,2014
0500000US30049,Lewis,12518,13360,10351,6466,46357,Montana,2014
0500000US30063,Missoula,15906,23834,18473,11469,73147,Montana,2014
0500000US30111,Yellowstone,33434,33606,20476,8599,104772,Montana,2014
0500000US31055,Douglas,78103,104707,84689,43147,352014,Nebraska,2014
0500000US31109,Lancaster,43825,61470,45545,21318,185566,Nebraska,2014
0500000US31153,Sarpy,22464,37210,29346,15178,108861,Nebraska,2014
0500000US32003,Clark,395082,464161,208934,107263,1391216,Nevada,2014
0500000US32031,Washoe,75189,97747,56065,30670,299012,Nevada,2014
0500000US33005,Cheshire,17301,15589,9215,6482,52512,New Hampshire,2014
0500000US33009,Grafton,16583,15810,11792,11929,61886,New Hampshire,2014
0500000US33011,Hillsborough,78031,79810,63800,35095,281581,New Hampshire,2014
0500000US33013,Merrimack,30561,29534,22765,12931,102882,New Hampshire,2014
0500000US33015,Rockingham,56679,64015,51338,30562,215786,New Hampshire,2014
0500000US33017,Strafford,23002,21440,17410,11878,80499,New Hampshire,2014
0500000US34001,Atlantic,63434,51886,31967,14584,187900,New Jersey,2014
0500000US34003,Bergen,166160,131250,189355,113393,655860,New Jersey,2014
0500000US34005,Burlington,88286,86415,77449,37978,312138,New Jersey,2014
0500000US34007,Camden,110413,87306,70271,38102,346758,New Jersey,2014
0500000US34009,Cape,25344,17961,11937,6592,70506,New Jersey,2014
0500000US34011,Cumberland,,,,,,New Jersey,2014
0500000US34013,Essex,154723,124323,107761,64797,528013,New Jersey,2014
0500000US34015,Gloucester,68525,54877,39742,19257,197366,New Jersey,2014
0500000US34017,Hudson,125021,88435,113963,66582,472161,New Jersey,2014
0500000US34019,Hunterdon,19299,20248,27045,17406,88767,New Jersey,2014
0500000US34021,Mercer,57408,55146,49873,51940,248586,New Jersey,2014
0500000US34023,Middlesex,151360,122991,140517,93744,570750,New Jersey,2014
0500000US34025,Monmouth,108134,107246,112795,77440,435794,New Jersey,2014
0500000US34027,Morris,71370,71527,106886,77312,347546,New Jersey,2014
0500000US34029,Ocean,136180,118852,78157,37353,404226,New Jersey,2014
0500000US34031,Passaic,111119,73076,62893,32343,333356,New Jersey,2014
0500000US34033,Salem,,,,,,New Jersey,2014
0500000US34035,Somerset,47773,47518,69058,53914,229189,New Jersey,2014
0500000US34037,Sussex,32713,28925,22102,10444,101365,New Jersey,2014
0500000US34039,Union,111129,86715,75053,47604,371718,New Jersey,2014
0500000US34041,Warren,24543,22943,14344,7230,74713,New Jersey,2014
0500000US35001,Bernalillo,109976,141813,83827,64861,454909,New Mexico,2014
0500000US35005,Chaves,,,,,,New Mexico,2014
0500000US35013,Do?a,26897,35390,23157,15793,127478,New Mexico,2014
0500000US35025,Lea,,,,,,New Mexico,2014
0500000US35031,McKinley,,,,,,New Mexico,2014
0500000US35035,Otero,12115,15742,4461,4191,42446,New Mexico,2014
0500000US35043,Sandoval,23381,34817,15957,11345,93173,New Mexico,2014
0500000US35045,San,24325,27590,7073,5531,78684,New Mexico,2014
0500000US35049,Santa,24210,26708,21391,20988,107964,New Mexico,2014
0500000US35061,Valencia,15267,16984,4915,3115,50352,New Mexico,2014
0500000US36001,Albany,56123,55783,40409,39215,205404,New York,2014
0500000US36005,Bronx,247640,217169,113618,61008,907037,New York,2014
0500000US36007,Broome,40389,41603,19454,15887,131138,New York,2014
0500000US36009,Cattaraugus,21382,14880,7004,4211,53384,New York,2014
0500000US36011,Cayuga,17878,18828,6826,4770,55252,New York,2014
0500000US36013,Chautauqua,32843,28496,10662,8841,90108,New York,2014
0500000US36015,Chemung,21084,18975,8527,6703,60274,New York,2014
0500000US36019,Clinton,19980,15205,6472,6335,55014,New York,2014
0500000US36027,Dutchess,51558,59797,39948,30311,202651,New York,2014
0500000US36029,Erie,180196,198738,108829,90973,638779,New York,2014
0500000US36045,Jefferson,22819,26993,8579,7511,73256,New York,2014
0500000US36047,Kings,456916,348569,373471,231320,1763658,New York,2014
0500000US36051,Livingston,,,,,,New York,2014
0500000US36053,Madison,16590,13269,7620,5332,47892,New York,2014
0500000US36055,Monroe,127921,148506,104073,78680,508539,New York,2014
0500000US36059,Nassau,221669,223257,222935,182030,936753,New York,2014
0500000US36061,New,159172,174294,388358,353046,1238675,New York,2014
0500000US36063,Niagara,56878,46377,20846,13353,150559,New York,2014
0500000US36065,Oneida,54860,50985,21488,15434,160210,New York,2014
0500000US36067,Onondaga,80672,95678,61228,47101,315177,New York,2014
0500000US36069,Ontario,22070,25001,11903,10509,75663,New York,2014
0500000US36071,Orange,72879,71951,38863,28842,238094,New York,2014
0500000US36075,Oswego,29587,24467,8903,6589,80454,New York,2014
0500000US36079,Putnam,18142,18953,15706,11664,69745,New York,2014
0500000US36081,Queens,452082,379275,308811,179664,1640590,New York,2014
0500000US36083,Rensselaer,32033,37785,17592,11782,109566,New York,2014
0500000US36085,Richmond,104246,81084,62296,38488,324356,New York,2014
0500000US36087,Rockland,41316,52702,47593,35284,203414,New York,2014
0500000US36089,St.,25792,20868,8896,8390,72393,New York,2014
0500000US36091,Saratoga,38258,45635,36993,28134,157991,New York,2014
0500000US36093,Schenectady,30459,31026,18141,15605,105094,New York,2014
0500000US36101,Steuben,26422,19271,7912,7650,68496,New York,2014
0500000US36103,Suffolk,303716,269887,195500,154198,1027945,New York,2014
0500000US36105,Sullivan,,,,,,New York,2014
0500000US36109,Tompkins,11312,13702,14297,16869,59471,New York,2014
0500000US36111,Ulster,36482,38045,23391,15941,128450,New York,2014
0500000US36113,Warren,,,,,,New York,2014
0500000US36117,Wayne,23583,18465,7505,6827,63607,New York,2014
0500000US36119,Westchester,132397,135028,156296,156529,664173,New York,2014
0500000US37001,Alamance,30363,35835,14966,6426,104405,North Carolina,2014
0500000US37019,Brunswick,24904,30419,15657,8534,90827,North Carolina,2014
0500000US37021,Buncombe,42616,55419,41009,26131,180974,North Carolina,2014
0500000US37023,Burke,18076,20475,7528,3627,63338,North Carolina,2014
0500000US37025,Cabarrus,33609,44628,25320,10101,126090,North Carolina,2014
0500000US37027,Caldwell,,,,,,North Carolina,2014
0500000US37031,Carteret,13012,19012,7208,6119,51305,North Carolina,2014
0500000US37035,Catawba,33728,32809,14505,5700,106098,North Carolina,2014
0500000US37037,Chatham,,,,,,North Carolina,2014
0500000US37045,Cleveland,,,,,,North Carolina,2014
0500000US37049,Craven,17536,24407,9781,5306,67615,North Carolina,2014
0500000US37051,Cumberland,49553,84582,29208,16523,201026,North Carolina,2014
0500000US37057,Davidson,39732,34042,14126,7035,113654,North Carolina,2014
0500000US37063,Durham,34340,48985,48907,43806,198727,North Carolina,2014
0500000US37067,Forsyth,62155,71054,48008,28822,241997,North Carolina,2014
0500000US37071,Gaston,42610,48886,20944,8297,143533,North Carolina,2014
0500000US37081,Guilford,86594,101985,72759,39838,338558,North Carolina,2014
0500000US37085,Harnett,24907,27033,9518,5463,80020,North Carolina,2014
0500000US37089,Henderson,22356,28375,16225,7451,81893,North Carolina,2014
0500000US37097,Iredell,30860,39687,19327,9035,111532,North Carolina,2014
0500000US37101,Johnston,36913,42089,17408,5672,117525,North Carolina,2014
0500000US37109,Lincoln,,,,,,North Carolina,2014
0500000US37119,Mecklenburg,121771,188857,190631,97028,668213,North Carolina,2014
0500000US37125,Moore,15767,20389,14899,9184,67254,North Carolina,2014
0500000US37127,Nash,23767,19279,7915,3342,63804,North Carolina,2014
0500000US37129,New,31286,47704,40274,16964,147825,North Carolina,2014
0500000US37133,Onslow,26937,43536,12882,6330,99407,North Carolina,2014
0500000US37135,Orange,14748,18571,21344,25727,85658,North Carolina,2014
0500000US37147,Pitt,25558,37410,21103,9149,104089,North Carolina,2014
0500000US37151,Randolph,,,,,,North Carolina,2014
0500000US37155,Robeson,30993,23537,7341,3601,85243,North Carolina,2014
0500000US37157,Rockingham,,,,,,North Carolina,2014
0500000US37159,Rowan,30654,33016,12881,4748,94528,North Carolina,2014
0500000US37161,Rutherford,,,,,,North Carolina,2014
0500000US37171,Surry,,,,,,North Carolina,2014
0500000US37179,Union,36009,41970,33736,13287,138253,North Carolina,2014
0500000US37183,Wake,109434,173383,204654,117793,654899,North Carolina,2014
0500000US37191,Wayne,25493,24689,12115,4069,80171,North Carolina,2014
0500000US37193,Wilkes,,,,,,North Carolina,2014
0500000US37195,Wilson,,,,,,North Carolina,2014
0500000US38015,Burleigh,16007,19783,15264,6267,61077,North Dakota,2014
0500000US38017,Cass,21731,37737,27101,11941,103966,North Dakota,2014
0500000US38035,Grand,9564,15628,8554,4211,39966,North Dakota,2014
0500000US38101,Ward,13575,16192,7203,3025,43050,North Dakota,2014
0500000US39003,Allen,27767,23325,5822,4075,69488,Ohio,2014
0500000US39007,Ashtabula,30931,19380,5726,3239,68993,Ohio,2014
0500000US39013,Belmont,23088,15573,4950,3307,50965,Ohio,2014
0500000US39017,Butler,79556,65680,43602,27418,238575,Ohio,2014
0500000US39023,Clark,33135,31600,9682,5717,93494,Ohio,2014
0500000US39025,Clermont,47484,38917,26013,11546,137370,Ohio,2014
0500000US39029,Columbiana,35122,19122,7615,3493,74783,Ohio,2014
0500000US39035,Cuyahoga,243723,253986,157164,113671,872756,Ohio,2014
0500000US39041,Delaware,24575,30753,38408,25901,123101,Ohio,2014
0500000US39043,Erie,21754,16152,7872,4047,53609,Ohio,2014
0500000US39045,Fairfield,33869,31887,18763,8705,100682,Ohio,2014
0500000US39049,Franklin,199827,223614,193021,115648,813054,Ohio,2014
0500000US39055,Geauga,16814,17174,15278,7902,63708,Ohio,2014
0500000US39057,Greene,26941,33571,23198,17782,109332,Ohio,2014
0500000US39061,Hamilton,147286,149352,118112,74587,540675,Ohio,2014
0500000US39063,Hancock,,,,,,Ohio,2014
0500000US39081,Jefferson,,,,,,Ohio,2014
0500000US39085,Lake,53558,50497,28798,15091,162769,Ohio,2014
0500000US39089,Licking,40432,31962,19347,11450,114305,Ohio,2014
0500000US39093,Lorain,71210,69305,27142,18067,207998,Ohio,2014
0500000US39095,Lucas,88871,93843,46027,30858,291033,Ohio,2014
0500000US39099,Mahoning,62610,48156,24494,13931,164770,Ohio,2014
0500000US39101,Marion,18817,14851,4774,2462,46559,Ohio,2014
0500000US39103,Medina,40827,36087,25211,12674,121315,Ohio,2014
0500000US39109,Miami,26201,22375,8872,5382,71550,Ohio,2014
0500000US39113,Montgomery,104220,127848,55650,37563,362551,Ohio,2014
0500000US39119,Muskingum,,,,,,Ohio,2014
0500000US39133,Portage,37199,28003,16705,12661,103868,Ohio,2014
0500000US39139,Richland,34998,24741,9008,5573,85060,Ohio,2014
0500000US39141,Ross,,,,,,Ohio,2014
0500000US39145,Scioto,22646,14518,5047,3510,53220,Ohio,2014
0500000US39151,Stark,98178,78308,37324,20007,259282,Ohio,2014
0500000US39153,Summit,120554,107518,74645,39127,375087,Ohio,2014
0500000US39155,Trumbull,66061,37196,16223,8101,145491,Ohio,2014
0500000US39157,Tuscarawas,,,,,,Ohio,2014
0500000US39165,Warren,41404,36255,38099,21864,148183,Ohio,2014
0500000US39169,Wayne,30113,17287,9755,5442,75561,Ohio,2014
0500000US39173,Wood,24963,22334,15337,11488,79148,Ohio,2014
0500000US40017,Canadian,24174,32509,15269,5602,84307,Oklahoma,2014
0500000US40027,Cleveland,48645,56330,30156,20159,169632,Oklahoma,2014
0500000US40031,Comanche,23150,27937,11194,5295,76307,Oklahoma,2014
0500000US40037,Creek,,,,,,Oklahoma,2014
0500000US40101,Muskogee,18156,13467,5726,2418,46600,Oklahoma,2014
0500000US40109,Oklahoma,122699,156358,97190,54804,496320,Oklahoma,2014
0500000US40119,Payne,11057,12732,7180,8226,43166,Oklahoma,2014
0500000US40125,Pottawatomie,16823,15119,5532,3472,46946,Oklahoma,2014
0500000US40131,Rogers,20131,20737,8933,4154,59571,Oklahoma,2014
0500000US40143,Tulsa,105728,131827,86617,39153,410220,Oklahoma,2014
0500000US40145,Wagoner,17787,16934,8244,2936,50671,Oklahoma,2014
0500000US41003,Benton,8235,13544,14496,13001,51364,Oregon,2014
0500000US41005,Clackamas,63376,100337,59807,31509,274856,Oregon,2014
0500000US41017,Deschutes,28986,47260,23299,13948,122494,Oregon,2014
0500000US41019,Douglas,25932,31972,6800,5375,78451,Oregon,2014
0500000US41029,Jackson,41038,50582,24079,15634,147982,Oregon,2014
0500000US41033,Josephine,18361,24758,6482,3967,61141,Oregon,2014
0500000US41035,Klamath,13109,17647,5627,2301,45584,Oregon,2014
0500000US41039,Lane,57958,91567,42070,28298,243019,Oregon,2014
0500000US41043,Linn,26588,31758,11040,5929,82699,Oregon,2014
0500000US41047,Marion,59589,71932,31159,16821,211382,Oregon,2014
0500000US41051,Multnomah,102676,173243,143984,87400,556709,Oregon,2014
0500000US41053,Polk,13395,17296,7333,6243,48818,Oregon,2014
0500000US41059,Umatilla,14260,19594,4871,3181,49443,Oregon,2014
0500000US41067,Washington,75075,116722,95825,54719,379365,Oregon,2014
0500000US41071,Yamhill,18098,22106,10973,6028,67439,Oregon,2014
0500000US42001,Adams,30675,15588,9065,6950,70914,Pennsylvania,2014
0500000US42003,Allegheny,264794,230599,196736,136278,882507,Pennsylvania,2014
0500000US42005,Armstrong,,,,,,Pennsylvania,2014
0500000US42007,Beaver,48383,37792,18922,8602,122786,Pennsylvania,2014
0500000US42011,Berks,110882,63681,42790,21711,278679,Pennsylvania,2014
0500000US42013,Blair,40478,21183,11513,6334,89091,Pennsylvania,2014
0500000US42017,Bucks,136437,112007,100079,66703,442281,Pennsylvania,2014
0500000US42019,Butler,45384,32862,28449,15663,130511,Pennsylvania,2014
0500000US42021,Cambria,45175,23738,12043,7921,98582,Pennsylvania,2014
0500000US42025,Carbon,,,,,,Pennsylvania,2014
0500000US42027,Centre,29422,21011,19297,18054,93236,Pennsylvania,2014
0500000US42029,Chester,79701,69265,100481,70139,346408,Pennsylvania,2014
0500000US42033,Clearfield,30154,14527,4654,1969,59738,Pennsylvania,2014
0500000US42037,Columbia,,,,,,Pennsylvania,2014
0500000US42039,Crawford,27830,13654,7528,4708,60135,Pennsylvania,2014
0500000US42041,Cumberland,60082,37818,34779,23151,169787,Pennsylvania,2014
0500000US42043,Dauphin,64096,48249,32339,21280,187787,Pennsylvania,2014
0500000US42045,Delaware,118739,90238,78512,59006,378633,Pennsylvania,2014
0500000US42049,Erie,74916,43184,33816,18799,187939,Pennsylvania,2014
0500000US42051,Fayette,50203,22950,8976,4033,97486,Pennsylvania,2014
0500000US42055,Franklin,43868,25545,11579,7011,104971,Pennsylvania,2014
0500000US42063,Indiana,24040,12894,8083,5355,56758,Pennsylvania,2014
0500000US42069,Lackawanna,56591,40967,24427,14198,149426,Pennsylvania,2014
0500000US42071,Lancaster,135357,73857,59681,32580,355076,Pennsylvania,2014
0500000US42073,Lawrence,,,,,,Pennsylvania,2014
0500000US42075,Lebanon,39847,21505,12520,6653,93096,Pennsylvania,2014
0500000US42077,Lehigh,83105,65671,43165,23567,243951,Pennsylvania,2014
0500000US42079,Luzerne,87984,62256,31209,20320,226539,Pennsylvania,2014
0500000US42081,Lycoming,31421,22528,10836,6519,81168,Pennsylvania,2014
0500000US42085,Mercer,36215,18494,11467,5549,80408,Pennsylvania,2014
0500000US42089,Monroe,41331,32819,16735,9674,112312,Pennsylvania,2014
0500000US42091,Montgomery,135800,129031,148935,121526,571571,Pennsylvania,2014
0500000US42095,Northampton,73237,56873,36780,19849,207999,Pennsylvania,2014
0500000US42097,Northumberland,35194,12084,5765,4151,68173,Pennsylvania,2014
0500000US42101,Philadelphia,359364,227108,157342,112191,1036541,Pennsylvania,2014
0500000US42107,Schuylkill,49462,26149,10931,5898,107089,Pennsylvania,2014
0500000US42111,Somerset,27988,13090,5372,3011,56554,Pennsylvania,2014
0500000US42125,Washington,58271,36274,26369,14885,148576,Pennsylvania,2014
0500000US42129,Westmoreland,104886,69344,44968,26137,263386,Pennsylvania,2014
0500000US42133,York,125059,72480,47045,25101,304198,Pennsylvania,2014
0500000US44003,Kent,36799,37768,21292,13399,120696,Rhode Island,2014
0500000US44005,Newport,13951,13429,17179,11114,60027,Rhode Island,2014
0500000US44007,Providence,129598,112306,64469,42771,425713,Rhode Island,2014
0500000US44009,Washington,20102,22114,20661,14670,85371,Rhode Island,2014
0500000US45003,Aiken,34471,32875,21443,11678,114302,South Carolina,2014
0500000US45007,Anderson,42363,42811,16675,8474,131285,South Carolina,2014
0500000US45013,Beaufort,30479,39511,25923,20427,124359,South Carolina,2014
0500000US45015,Berkeley,40421,44979,19046,10084,130391,South Carolina,2014
0500000US45019,Charleston,56819,76608,67778,40244,265067,South Carolina,2014
0500000US45031,Darlington,,,,,,South Carolina,2014
0500000US45035,Dorchester,27180,33824,16828,9002,97952,South Carolina,2014
0500000US45041,Florence,,,,,,South Carolina,2014
0500000US45045,Greenville,91080,89904,68106,37160,323715,South Carolina,2014
0500000US45047,Greenwood,,,,,,South Carolina,2014
0500000US45051,Horry,73756,67859,34032,16141,216530,South Carolina,2014
0500000US45057,Lancaster,20318,16936,8068,5383,57554,South Carolina,2014
0500000US45059,Laurens,,,,,,South Carolina,2014
0500000US45063,Lexington,54118,58018,37642,18317,189739,South Carolina,2014
0500000US45073,Oconee,,,,,,South Carolina,2014
0500000US45075,Orangeburg,,,,,,South Carolina,2014
0500000US45077,Pickens,25916,20473,9759,7102,74842,South Carolina,2014
0500000US45079,Richland,52239,75802,55120,38727,249146,South Carolina,2014
0500000US45083,Spartanburg,57405,62476,27308,16677,194586,South Carolina,2014
0500000US45085,Sumter,20494,22040,6970,4553,69148,South Carolina,2014
0500000US45091,York,43577,49962,31251,15362,162741,South Carolina,2014
0500000US46099,Minnehaha,34550,38838,25077,10432,118625,South Dakota,2014
0500000US46103,Pennington,21455,26811,13562,6359,72598,South Dakota,2014
0500000US47001,Anderson,19356,16255,6708,5828,53876,Tennessee,2014
0500000US47009,Blount,,,,,,Tennessee,2014
0500000US47011,Bradley,22223,19151,9274,5532,69440,Tennessee,2014
0500000US47037,Davidson,108253,116785,109562,60078,455020,Tennessee,2014
0500000US47059,Greene,,,,,,Tennessee,2014
0500000US47065,Hamilton,65123,74778,47979,27159,243201,Tennessee,2014
0500000US47093,Knox,81208,79429,65195,38528,296747,Tennessee,2014
0500000US47113,Madison,21249,18453,11991,5013,64891,Tennessee,2014
0500000US47119,Maury,,,,,,Tennessee,2014
0500000US47125,Montgomery,34702,43560,18169,8996,115584,Tennessee,2014
0500000US47141,Putnam,17254,11528,6935,4015,46930,Tennessee,2014
0500000US47147,Robertson,18577,13087,4602,2110,45368,Tennessee,2014
0500000US47149,Rutherford,53584,53317,36983,15612,178410,Tennessee,2014
0500000US47155,Sevier,24433,17853,6856,4541,66346,Tennessee,2014
0500000US47157,Shelby,171879,174863,112389,67984,603088,Tennessee,2014
0500000US47163,Sullivan,38648,33606,14388,10674,113094,Tennessee,2014
0500000US47165,Sumner,37410,38862,20337,9257,116779,Tennessee,2014
0500000US47179,Washington,26346,22661,17399,11531,87798,Tennessee,2014
0500000US47187,Williamson,21452,30575,46593,28127,133124,Tennessee,2014
0500000US47189,Wilson,28721,25242,16602,6835,85315,Tennessee,2014
0500000US48005,Angelina,,,,,,Texas,2014
0500000US48021,Bastrop,14397,16206,7435,2781,52360,Texas,2014
0500000US48027,Bell,49754,81244,29215,16711,197801,Texas,2014
0500000US48029,Bexar,287345,376866,196855,111090,1171076,Texas,2014
0500000US48037,Bowie,20664,21343,7308,3601,62213,Texas,2014
0500000US48039,Brazoria,54917,72794,40713,23375,218598,Texas,2014
0500000US48041,Brazos,24529,27254,20568,18872,106964,Texas,2014
0500000US48061,Cameron,57458,57156,29845,12392,242912,Texas,2014
0500000US01003,Baldwin,35860,46340,28128,14736,140588,Alabama,2014
0500000US01015,Calhoun,24562,26379,9496,5359,79002,Alabama,2014
0500000US01043,Cullman,,,,,,Alabama,2014
0500000US01049,DeKalb,,,,,,Alabama,2014
0500000US01051,Elmore,20495,14627,7601,4583,53616,Alabama,2014
0500000US01055,Etowah,23457,24362,7237,4733,71479,Alabama,2014
0500000US01069,Houston,22709,22457,9372,4300,70549,Alabama,2014
0500000US01073,Jefferson,125654,136448,81343,55134,447263,Alabama,2014
0500000US01077,Lauderdale,21406,17922,8163,6571,63180,Alabama,2014
0500000US01081,Lee,23371,28501,17003,11708,90584,Alabama,2014
0500000US01083,Limestone,20578,16791,9395,4883,62164,Alabama,2014
