FIPS,County,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree,Graduate or professional degree,Total,State,Year
17091.0,Kankakee,26181.0,23697.0,6872.0,4843.0,72949.0,Illinois,2010
17093.0,Kendall,,,,,,Illinois,2010
17097.0,Lake,98879.0,114958.0,112597.0,74099.0,449399.0,Illinois,2010
17099.0,LaSalle,29535.0,28819.0,8213.0,4369.0,77972.0,Illinois,2010
17111.0,McHenry,55279.0,66945.0,44836.0,18033.0,201670.0,Illinois,2010
17113.0,McLean,26899.0,27960.0,27936.0,13372.0,102135.0,Illinois,2010
17115.0,Macon,24640.0,24212.0,10737.0,5919.0,75241.0,Illinois,2010
17119.0,Madison,63674.0,57371.0,26486.0,15734.0,180710.0,Illinois,2010
17143.0,Peoria,36881.0,37455.0,22873.0,13071.0,122373.0,Illinois,2010
17161.0,Rock,31486.0,34643.0,14114.0,7708.0,100075.0,Illinois,2010
17163.0,St.,50606.0,61739.0,28192.0,15072.0,177206.0,Illinois,2010
17167.0,Sangamon,39765.0,42563.0,27265.0,16098.0,134880.0,Illinois,2010
17179.0,Tazewell,31157.0,32103.0,16210.0,5486.0,93377.0,Illinois,2010
17183.0,Vermilion,,,,,,Illinois,2010
17197.0,Will,120189.0,135682.0,85773.0,46079.0,427006.0,Illinois,2010
17199.0,Williamson,,,,,,Illinois,2010
17201.0,Winnebago,64976.0,58796.0,25626.0,15422.0,195421.0,Illinois,2010
18003.0,Allen,73505.0,70652.0,38626.0,19213.0,226701.0,Indiana,2010
