FIPS,County,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree,Graduate or professional degree,Total,State,Year
36071,Orange,68357,77383,40745,26337,236799,New York,2013
36075,Oswego,32279,21760,7494,6947,80468,New York,2013
36079,Putnam,18944,20466,14664,9772,69344,New York,2013
36081,Queens,442139,370218,311201,180087,1615683,New York,2013
36083,Rensselaer,33483,35926,18379,12441,109288,New York,2013
36085,Richmond,104083,83033,58526,40380,321308,New York,2013
36087,Rockland,46948,45824,43507,39187,201433,New York,2013
36089,St.,26266,21756,7273,7003,71830,New York,2013
36091,Saratoga,39949,47720,34790,23758,157106,New York,2013
36093,Schenectady,31798,31805,16984,15123,105208,New York,2013
36101,Steuben,25609,22133,6798,7020,68578,New York,2013
36103,Suffolk,301074,269248,187652,158398,1021922,New York,2013
36105,Sullivan,17026,16027,6919,4748,52353,New York,2013
36109,Tompkins,12913,13041,12210,18334,60020,New York,2013
36111,Ulster,40453,37368,20381,17575,127327,New York,2013
36113,Warren,,,,,,New York,2013
36117,Wayne,24137,20937,9149,4085,63992,New York,2013
36119,Westchester,127830,140217,154320,154846,660280,New York,2013
37001,Alamance,32367,33115,14020,8736,103360,North Carolina,2013
37019,Brunswick,21915,31361,15364,7576,88597,North Carolina,2013
37021,Buncombe,45383,50038,40684,25683,179574,North Carolina,2013
37023,Burke,19196,20114,6440,3297,62701,North Carolina,2013
37025,Cabarrus,32075,40566,23692,10853,122691,North Carolina,2013
37027,Caldwell,,,,,,North Carolina,2013
37031,Carteret,14209,19165,7561,3867,50780,North Carolina,2013
37035,Catawba,31604,31095,17028,6881,105248,North Carolina,2013
37037,Chatham,,,,,,North Carolina,2013
37045,Cleveland,,,,,,North Carolina,2013
37049,Craven,19776,25624,7469,5401,67156,North Carolina,2013
37051,Cumberland,52765,80522,31085,14800,199490,North Carolina,2013
37057,Davidson,39542,34953,13358,4874,112614,North Carolina,2013
37063,Durham,33374,44671,49349,41018,193326,North Carolina,2013
37067,Forsyth,61637,67769,49271,29816,238654,North Carolina,2013
37071,Gaston,41172,46931,21232,6977,142057,North Carolina,2013
37081,Guilford,83257,99172,75554,39879,333468,North Carolina,2013
37085,Harnett,24820,26595,11882,4514,78425,North Carolina,2013
37089,Henderson,21866,26215,14241,9082,79973,North Carolina,2013
37097,Iredell,32526,35562,19258,9825,110398,North Carolina,2013
37101,Johnston,32137,38778,19222,7276,115245,North Carolina,2013
37109,Lincoln,,,,,,North Carolina,2013
37119,Mecklenburg,121910,183437,184209,88846,651240,North Carolina,2013
37125,Moore,17183,20682,13520,8047,65991,North Carolina,2013
37127,Nash,20943,22797,8589,3099,64966,North Carolina,2013
37129,New,31508,42739,35774,19042,142914,North Carolina,2013
37133,Onslow,29335,40952,11693,5692,97941,North Carolina,2013
37135,Orange,11668,16559,24861,24765,84934,North Carolina,2013
37147,Pitt,25978,35263,17503,11650,102804,North Carolina,2013
37151,Randolph,34979,28360,8811,3443,97585,North Carolina,2013
37155,Robeson,28579,25526,7206,2967,84731,North Carolina,2013
37157,Rockingham,21432,20291,5962,2897,65082,North Carolina,2013
37159,Rowan,33614,26912,10042,5124,93282,North Carolina,2013
37161,Rutherford,,,,,,North Carolina,2013
37171,Surry,16749,15175,4859,3092,51171,North Carolina,2013
37179,Union,34679,40039,31315,12273,132898,North Carolina,2013
37183,Wake,103592,165763,196780,115135,635054,North Carolina,2013
37191,Wayne,,,,,,North Carolina,2013
37193,Wilkes,,,,,,North Carolina,2013
37195,Wilson,,,,,,North Carolina,2013
38015,Burleigh,14297,21945,14178,5848,59818,North Dakota,2013
38017,Cass,20661,36466,26786,9751,99532,North Dakota,2013
38035,Grand,,,,,,North Dakota,2013
38101,Ward,12357,16063,7703,2784,41566,North Dakota,2013
39003,Allen,26625,23146,7046,4857,69555,Ohio,2013
39007,Ashtabula,,,,,,Ohio,2013
39013,Belmont,21765,16524,4667,2927,50706,Ohio,2013
39017,Butler,80840,63714,44969,23071,235618,Ohio,2013
39023,Clark,34085,28873,10953,6550,92647,Ohio,2013
39025,Clermont,45030,39374,24554,12746,134426,Ohio,2013
39029,Columbiana,34691,21127,6511,4271,75562,Ohio,2013
39035,Cuyahoga,242872,255417,162894,111371,873009,Ohio,2013
39041,Delaware,25708,28226,41458,20547,119800,Ohio,2013
39043,Erie,19147,17211,8114,4160,54315,Ohio,2013
39045,Fairfield,33120,30195,18112,7922,99712,Ohio,2013
39049,Franklin,202215,213225,187213,110306,795441,Ohio,2013
39055,Geauga,,,,,,Ohio,2013
39057,Greene,25815,30500,21070,19603,107241,Ohio,2013
39061,Hamilton,145251,144957,111551,73109,537170,Ohio,2013
39063,Hancock,,,,,,Ohio,2013
39081,Jefferson,,,,,,Ohio,2013
39085,Lake,59059,49998,28180,13851,163763,Ohio,2013
39089,Licking,44138,31555,14899,9279,112843,Ohio,2013
39093,Lorain,65872,67194,31077,19573,206763,Ohio,2013
39095,Lucas,89708,91170,43642,26579,288817,Ohio,2013
39099,Mahoning,62241,48403,23883,12421,165276,Ohio,2013
39101,Marion,19853,14791,3653,2247,46275,Ohio,2013
39103,Medina,38427,36891,23719,10957,119550,Ohio,2013
39109,Miami,,,,,,Ohio,2013
39113,Montgomery,104977,127694,53900,36560,362355,Ohio,2013
39119,Muskingum,,,,,,Ohio,2013
39133,Portage,41053,29052,16045,9058,102762,Ohio,2013
39139,Richland,34912,25379,9510,3457,84484,Ohio,2013
39141,Ross,25032,14744,4544,2726,54443,Ohio,2013
39145,Scioto,,,,,,Ohio,2013
39151,Stark,98517,75112,37215,20317,258286,Ohio,2013
39153,Summit,123648,98382,75786,40664,373536,Ohio,2013
39155,Trumbull,64411,37232,18929,7995,146050,Ohio,2013
39157,Tuscarawas,,,,,,Ohio,2013
39165,Warren,36514,38182,37516,22068,145344,Ohio,2013
39169,Wayne,32930,17633,8758,5140,75436,Ohio,2013
39173,Wood,24693,26661,13639,9754,78945,Ohio,2013
40017,Canadian,25105,28660,15112,5131,82551,Oklahoma,2013
40027,Cleveland,44602,56717,30560,19597,168095,Oklahoma,2013
40031,Comanche,25905,26753,11130,4617,75913,Oklahoma,2013
40037,Creek,,,,,,Oklahoma,2013
40101,Muskogee,17331,14309,6564,2408,46771,Oklahoma,2013
40109,Oklahoma,124702,147441,95796,48140,488639,Oklahoma,2013
40119,Payne,11716,11807,9048,5910,42057,Oklahoma,2013
40125,Pottawatomie,15328,15652,6422,2534,46489,Oklahoma,2013
40131,Rogers,21627,19734,9251,3116,58955,Oklahoma,2013
40143,Tulsa,105866,130186,83469,39955,404951,Oklahoma,2013
40145,Wagoner,17421,16583,7635,2407,50270,Oklahoma,2013
41003,Benton,7793,14703,14552,12794,52369,Oregon,2013
41005,Clackamas,62545,101537,56178,30058,269352,Oregon,2013
41017,Deschutes,27431,42523,25078,14754,117742,Oregon,2013
41019,Douglas,25678,31602,9395,4146,77957,Oregon,2013
41029,Jackson,38982,52475,25116,12918,146495,Oregon,2013
41033,Josephine,21071,21343,6984,4202,61112,Oregon,2013
41035,Klamath,14557,16488,5583,3252,45920,Oregon,2013
41039,Lane,59536,92375,41397,28911,240419,Oregon,2013
41043,Linn,23712,32772,10487,4165,80061,Oregon,2013
41047,Marion,54175,74149,30607,15242,208504,Oregon,2013
41051,Multnomah,98806,164290,137989,90663,546304,Oregon,2013
41053,Polk,13471,15969,8584,6204,48237,Oregon,2013
41059,Umatilla,14048,17175,5585,3174,49369,Oregon,2013
41067,Washington,76023,118026,91458,48829,371392,Oregon,2013
41071,Yamhill,18748,24971,9316,6463,66977,Oregon,2013
42001,Adams,28892,15932,9485,6938,69710,Pennsylvania,2013
42003,Allegheny,258565,224853,199871,139778,878367,Pennsylvania,2013
42005,Armstrong,25061,11961,5104,2082,49657,Pennsylvania,2013
42007,Beaver,48378,33629,21289,9494,122624,Pennsylvania,2013
42011,Berks,104255,67215,39593,22671,276946,Pennsylvania,2013
42013,Blair,43167,19790,12498,4902,88463,Pennsylvania,2013
42017,Bucks,137140,111153,101025,64559,441722,Pennsylvania,2013
42019,Butler,43395,33039,27267,15638,129688,Pennsylvania,2013
42021,Cambria,46626,24786,11808,6988,100487,Pennsylvania,2013
42025,Carbon,,,,,,Pennsylvania,2013
42027,Centre,28177,15833,18590,18318,88524,Pennsylvania,2013
42029,Chester,81648,69243,100511,67694,342835,Pennsylvania,2013
42033,Clearfield,30523,13146,6482,2186,59199,Pennsylvania,2013
42037,Columbia,,,,,,Pennsylvania,2013
42039,Crawford,26244,14171,6966,4533,59968,Pennsylvania,2013
42041,Cumberland,58420,40526,32612,21027,167271,Pennsylvania,2013
42043,Dauphin,66224,47609,32730,21267,186352,Pennsylvania,2013
42045,Delaware,121253,90356,80649,53811,376182,Pennsylvania,2013
42049,Erie,75606,43347,33614,16348,188007,Pennsylvania,2013
42051,Fayette,50668,20151,9366,4241,97779,Pennsylvania,2013
42055,Franklin,45225,25420,12270,7770,104821,Pennsylvania,2013
42063,Indiana,,,,,,Pennsylvania,2013
42069,Lackawanna,56479,38778,24751,14549,149643,Pennsylvania,2013
42071,Lancaster,130954,70370,60413,31192,350457,Pennsylvania,2013
42073,Lawrence,,,,,,Pennsylvania,2013
42075,Lebanon,39699,20462,11403,7251,92737,Pennsylvania,2013
42077,Lehigh,78069,61681,42865,27867,242124,Pennsylvania,2013
42079,Luzerne,87132,64194,32049,18622,226709,Pennsylvania,2013
42081,Lycoming,33050,23541,9498,5792,80652,Pennsylvania,2013
42085,Mercer,36247,19759,10086,6345,80250,Pennsylvania,2013
42089,Monroe,43543,31182,16241,8985,111564,Pennsylvania,2013
42091,Montgomery,142849,124673,146908,117524,567631,Pennsylvania,2013
42095,Northampton,73243,56137,36786,20749,207455,Pennsylvania,2013
42097,Northumberland,,,,,,Pennsylvania,2013
42101,Philadelphia,350424,232675,151612,106641,1023920,Pennsylvania,2013
42107,Schuylkill,50115,26907,10448,5709,106757,Pennsylvania,2013
42111,Somerset,28022,12740,6216,3522,56934,Pennsylvania,2013
42125,Washington,59242,36032,26309,13637,148289,Pennsylvania,2013
42129,Westmoreland,99963,73039,45112,25848,264154,Pennsylvania,2013
42133,York,122671,77627,43657,22558,302075,Pennsylvania,2013
44003,Kent,29760,40393,26302,13697,120843,Rhode Island,2013
44005,Newport,14802,14357,14211,11879,60003,Rhode Island,2013
44007,Providence,119035,110186,72707,41668,421424,Rhode Island,2013
44009,Washington,19984,20862,21749,16452,84294,Rhode Island,2013
45003,Aiken,34919,31828,16329,11308,112119,South Carolina,2013
45007,Anderson,38667,44111,16477,9887,130078,South Carolina,2013
45013,Beaufort,24255,37529,29334,18630,119583,South Carolina,2013
45015,Berkeley,37718,45020,19024,9898,125553,South Carolina,2013
45019,Charleston,54633,71951,66635,38888,257816,South Carolina,2013
45031,Darlington,,,,,,South Carolina,2013
45035,Dorchester,27479,34779,13557,9497,93979,South Carolina,2013
45041,Florence,28609,27233,13436,6662,91829,South Carolina,2013
45045,Greenville,80573,91381,66264,35222,316550,South Carolina,2013
45047,Greenwood,14997,13763,6495,3522,46407,South Carolina,2013
45051,Horry,66130,70947,29430,14880,207220,South Carolina,2013
45057,Lancaster,,,,,,South Carolina,2013
45059,Laurens,15699,13018,3873,2267,44634,South Carolina,2013
45063,Lexington,51519,57641,35406,20482,186244,South Carolina,2013
45073,Oconee,,,,,,South Carolina,2013
45075,Orangeburg,,,,,,South Carolina,2013
45077,Pickens,21805,21925,11224,6642,74392,South Carolina,2013
45079,Richland,57807,76402,55109,33169,246960,South Carolina,2013
45083,Spartanburg,56197,60197,27905,16719,191266,South Carolina,2013
45085,Sumter,19942,21691,9275,6844,69164,South Carolina,2013
45091,York,45611,48798,30326,15714,157754,South Carolina,2013
01003,Baldwin,39617,43626,26622,12467,135016,Alabama,2013
01015,Calhoun,26182,24996,6722,5062,78365,Alabama,2013
01043,Cullman,,,,,,Alabama,2013
01049,DeKalb,,,,,,Alabama,2013
01051,Elmore,,,,,,Alabama,2013
01055,Etowah,22440,24661,7090,4554,71748,Alabama,2013
01069,Houston,23418,22260,9095,4999,70092,Alabama,2013
01073,Jefferson,117009,137389,84137,54886,445156,Alabama,2013
01077,Lauderdale,21559,19468,7048,3957,62445,Alabama,2013
01081,Lee,20374,24611,18282,14692,87083,Alabama,2013
01083,Limestone,18251,16213,10580,4508,59561,Alabama,2013
01089,Madison,48109,70200,58132,33630,232807,Alabama,2013
01095,Marshall,19955,19667,6949,3202,63522,Alabama,2013
01097,Mobile,87701,85825,41810,18986,273170,Alabama,2013
01101,Montgomery,39012,40796,27265,18808,146752,Alabama,2013
01103,Morgan,24576,23756,12195,5754,81076,Alabama,2013
01115,St.,21864,18081,5736,3576,59000,Alabama,2013
01117,Shelby,30536,39208,35665,19375,136424,Alabama,2013
01121,Talladega,21376,17471,4591,3358,55652,Alabama,2013
01125,Tuscaloosa,36703,35777,20022,12344,119565,Alabama,2013
01127,Walker,,,,,,Alabama,2013
02020,Anchorage,46245,66708,41434,21246,189436,Alaska,2013
02090,Fairbanks,14839,21959,11602,8170,60629,Alaska,2013
02170,Matanuska-Susitna,19288,22994,8424,3496,59239,Alaska,2013
04001,Apache,,,,,,Arizona,2013
04003,Cochise,19845,36555,13481,8237,88819,Arizona,2013
04005,Coconino,16592,27652,16157,11519,80635,Arizona,2013
04013,Maricopa,610162,851004,506488,287492,2602620,Arizona,2013
04015,Mohave,55877,51654,10753,6177,150026,Arizona,2013
04017,Navajo,20466,25650,5857,3497,66994,Arizona,2013
04019,Pima,151798,222070,112908,84310,655656,Arizona,2013
04021,Pinal,81515,97137,27388,15620,259980,Arizona,2013
04025,Yavapai,41366,63815,23770,15662,162390,Arizona,2013
04027,Yuma,33759,38329,11469,5742,123567,Arizona,2013
05007,Benton,48064,36728,29965,15297,152768,Arkansas,2013
05031,Craighead,19989,17196,12527,5042,63904,Arkansas,2013
05045,Faulkner,21245,24482,12378,7048,72577,Arkansas,2013
05051,Garland,21750,26246,10098,4707,70159,Arkansas,2013
05069,Jefferson,,,,,,Arkansas,2013
05085,Lonoke,15970,16369,5674,2091,45513,Arkansas,2013
05119,Pulaski,76310,75887,51732,30876,263148,Arkansas,2013
05125,Saline,,,,,,Arkansas,2013
05131,Sebastian,26277,26244,11102,5091,83125,Arkansas,2013
05143,Washington,34523,32947,21667,17250,129178,Arkansas,2013
05145,White,,,,,,Arkansas,2013
06001,Alameda,203802,280683,264739,196151,1086581,California,2013
06007,Butte,32784,55055,25788,12047,141998,California,2013
06013,Contra,139411,227886,189019,99738,739577,California,2013
06017,El,26885,49108,27831,15199,128269,California,2013
06019,Fresno,125960,181724,74489,38252,568993,California,2013
06023,Humboldt,23325,32980,17163,8575,90865,California,2013
06025,Imperial,23718,35008,9797,3663,106208,California,2013
06029,Kern,142298,162037,49624,23805,510663,California,2013
06031,Kings,22406,31688,8256,3640,92188,California,2013
06033,Lake,,,,,,California,2013
06037,Los,1351449,1748858,1305314,686187,6623876,California,2013
06039,Madera,,,,,,California,2013
06041,Marin,22848,50345,58583,45391,188863,California,2013
06045,Mendocino,15681,21763,10465,5624,61716,California,2013
06047,Merced,36353,46261,12992,7520,151987,California,2013
06053,Monterey,62068,75390,35424,24248,268578,California,2013
06055,Napa,18044,32474,21404,9567,96088,California,2013
06057,Nevada,13967,30043,15097,8132,73256,California,2013
06059,Orange,373869,601480,500001,268862,2071353,California,2013
06061,Placer,53704,94218,58242,31518,251876,California,2013
06065,Riverside,371743,478045,193641,107333,1433816,California,2013
06067,Sacramento,225134,335652,176921,92787,957553,California,2013
06071,San,329037,429727,155519,86529,1270160,California,2013
06073,San,415918,662949,449148,283070,2118440,California,2013
06075,San,82664,139418,206562,142644,658387,California,2013
06077,San,109933,151793,52350,21796,431665,California,2013
06079,San,34866,70723,37739,19820,182726,California,2013
06081,San,92335,137462,145556,97880,529331,California,2013
06083,Santa,42183,81082,51270,34654,267258,California,2013
06085,Santa,190124,304841,324058,275482,1262077,California,2013
06087,Santa,24186,58348,40398,26489,172123,California,2013
06089,Shasta,32614,54942,13380,8050,123565,California,2013
06095,Solano,66622,112233,47051,22420,283146,California,2013
06097,Sonoma,67434,122977,71632,38045,345792,California,2013
06099,Stanislaus,93974,105254,34255,17986,325595,California,2013
