FIPS,County,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree,Graduate or professional degree,Total,State,Year
17091,Kankakee,25663,25304,7659,5684,73699,Illinois,2011
17093,Kendall,,,,,,Illinois,2011
17097,Lake,97432,112741,112946,76608,451039,Illinois,2011
17099,LaSalle,31071,24945,8761,3524,77817,Illinois,2011
17111,McHenry,53596,69686,41967,18978,202340,Illinois,2011
17113,McLean,25934,27111,29749,12815,101758,Illinois,2011
17115,Macon,,,,,,Illinois,2011
17119,Madison,58777,60457,27677,14810,181110,Illinois,2011
17143,Peoria,37969,38053,21932,13800,123155,Illinois,2011
17161,Rock,31713,33729,15478,6633,101342,Illinois,2011
17163,St.,49789,63825,29418,18571,177370,Illinois,2011
17167,Sangamon,38669,43770,25648,15837,135530,Illinois,2011
17179,Tazewell,32048,33618,14458,6784,94368,Illinois,2011
17183,Vermilion,21457,18141,5229,2198,54243,Illinois,2011
17197,Will,118921,125045,89070,55184,431348,Illinois,2011
17199,Williamson,13468,18526,5057,3899,46266,Illinois,2011
17201,Winnebago,70045,59732,25389,14872,196736,Illinois,2011
18003,Allen,65696,77149,40199,21526,228695,Indiana,2011
18005,Bartholomew,14939,14707,9853,6394,51937,Indiana,2011
18019,Clark,25682,24359,9291,4954,75442,Indiana,2011
18035,Delaware,26008,19206,8425,7756,71072,Indiana,2011
18039,Elkhart,46861,30197,16124,6729,125330,Indiana,2011
18043,Floyd,17162,17824,6807,3596,50804,Indiana,2011
18053,Grant,,,,,,Indiana,2011
18057,Hamilton,28142,43282,67123,36653,181803,Indiana,2011
18059,Hancock,,,,,,Indiana,2011
18063,Hendricks,,,,,,Indiana,2011
18067,Howard,,,,,,Indiana,2011
18081,Johnson,32792,27472,17583,8291,92726,Indiana,2011
18085,Kosciusko,,,,,,Indiana,2011
18089,Lake,115078,101795,45608,20657,327080,Indiana,2011
18091,LaPorte,30051,23574,7126,5255,76490,Indiana,2011
18095,Madison,35646,25892,11245,4723,88346,Indiana,2011
18097,Marion,179717,166098,101153,52538,589476,Indiana,2011
18105,Monroe,16998,20892,14505,16271,74965,Indiana,2011
18109,Morgan,,,,,,Indiana,2011
18127,Porter,39185,35298,18623,10569,112234,Indiana,2011
18141,St.,55788,49979,26494,19276,170550,Indiana,2011
18157,Tippecanoe,24483,27081,19702,14272,94635,Indiana,2011
18163,Vanderburgh,42319,39290,16433,8971,119573,Indiana,2011
18167,Vigo,24819,20958,9485,5955,69856,Indiana,2011
18177,Wayne,17891,12386,4901,3358,46702,Indiana,2011
19013,Black,26496,24601,15558,7255,81931,Iowa,2011
19049,Dallas,,,,,,Iowa,2011
19061,Dubuque,22751,17798,10349,7118,63657,Iowa,2011
19103,Johnson,13340,20818,20928,18187,77106,Iowa,2011
19113,Linn,37550,50081,30990,12757,140721,Iowa,2011
19153,Polk,73542,81986,73523,31671,286051,Iowa,2011
19155,Pottawattamie,22672,20285,8762,2859,62428,Iowa,2011
19163,Scott,30103,37713,22947,11773,111846,Iowa,2011
19169,Story,8339,14378,13322,8279,46689,Iowa,2011
19193,Woodbury,21394,21313,8239,4813,64597,Iowa,2011
20015,Butler,12343,15744,7055,3460,42068,Kansas,2011
20045,Douglas,13665,15583,16747,13246,62160,Kansas,2011
20091,Johnson,59201,105683,123398,65230,368526,Kansas,2011
20103,Leavenworth,17686,15998,7626,6525,51208,Kansas,2011
20161,Riley,6220,10955,8523,7747,34982,Kansas,2011
20173,Sedgwick,85405,105024,61952,30006,317883,Kansas,2011
20177,Shawnee,39473,34582,21571,11187,118395,Kansas,2011
20209,Wyandotte,32253,30386,10664,4250,98528,Kansas,2011
21015,Boone,,,,,,Kentucky,2011
21029,Bullitt,,,,,,Kentucky,2011
21037,Campbell,18312,16814,10974,6355,60450,Kentucky,2011
21047,Christian,12571,17329,3909,1866,43336,Kentucky,2011
21059,Daviess,,,,,,Kentucky,2011
21067,Fayette,40460,52530,44883,34648,193556,Kentucky,2011
21093,Hardin,24837,21211,8130,6371,69353,Kentucky,2011
21111,Jefferson,145352,151604,86105,64036,507374,Kentucky,2011
21117,Kenton,30353,30954,19797,11131,105886,Kentucky,2011
21145,McCracken,14842,15995,5892,3969,45556,Kentucky,2011
21151,Madison,15343,14933,8112,6307,51129,Kentucky,2011
21195,Pike,,,,,,Kentucky,2011
21227,Warren,20955,19274,12462,6857,69563,Kentucky,2011
22005,Ascension,,,,,,Louisiana,2011
22015,Bossier,26107,23298,12935,7897,77039,Louisiana,2011
22017,Caddo,58565,46100,24337,14799,168110,Louisiana,2011
22019,Calcasieu,48827,34546,17659,6947,125556,Louisiana,2011
22033,East,67746,79765,58943,32941,274649,Louisiana,2011
22045,Iberia,,,,,,Louisiana,2011
22051,Jefferson,95979,84149,46783,22613,297655,Louisiana,2011
22055,Lafayette,45716,41340,26517,11533,143007,Louisiana,2011
22057,Lafourche,25360,12162,5682,3909,62891,Louisiana,2011
22063,Livingston,,,,,,Louisiana,2011
22071,Orleans,57270,65999,43758,34101,240421,Louisiana,2011
22073,Ouachita,32367,26914,14439,6398,97659,Louisiana,2011
22079,Rapides,30404,26771,6686,4707,86385,Louisiana,2011
22097,St.,,,,,,Louisiana,2011
22103,St.,45751,50392,29566,14412,158328,Louisiana,2011
22105,Tangipahoa,,,,,,Louisiana,2011
22109,Terrebonne,,,,,,Louisiana,2011
23001,Androscoggin,,,,,,Maine,2011
23003,Aroostook,20765,14344,5613,2500,51702,Maine,2011
23005,Cumberland,49898,55168,49958,31858,198818,Maine,2011
23011,Kennebec,30480,26458,14206,8531,86836,Maine,2011
23019,Penobscot,35717,35172,15277,8331,103809,Maine,2011
23031,York,43649,41725,28082,16093,140961,Maine,2011
24001,Allegany,,,,,,Maryland,2011
24003,Anne,97193,106835,80670,54632,369382,Maryland,2011
24005,Baltimore,146698,152458,112749,82094,551435,Maryland,2011
24009,Calvert,,,,,,Maryland,2011
24013,Carroll,35351,33190,21842,13153,112801,Maryland,2011
24015,Cecil,,,,,,Maryland,2011
24017,Charles,32193,30497,17852,9217,97675,Maryland,2011
24021,Frederick,40631,45010,34120,25484,158435,Maryland,2011
24025,Harford,49659,51857,33077,19793,167943,Maryland,2011
24027,Howard,28582,39960,64767,53298,196500,Maryland,2011
24031,Montgomery,94182,141382,181728,205938,679813,Maryland,2011
24033,Prince,148867,162343,101054,68891,565297,Maryland,2011
24037,St.,,,,,,Maryland,2011
24043,Washington,38871,27916,12328,8223,102319,Maryland,2011
24045,Wicomico,18755,15720,12653,7092,62902,Maryland,2011
24510,Baltimore,119931,97420,60927,51835,410163,Maryland,2011
25001,Barnstable,42277,50498,36716,26398,164841,Massachusetts,2011
25003,Berkshire,31863,24905,16497,12226,93230,Massachusetts,2011
25005,Bristol,112980,97216,63180,34754,375743,Massachusetts,2011
25009,Essex,137433,131011,110798,75922,511429,Massachusetts,2011
25011,Franklin,14738,16319,8859,7662,52099,Massachusetts,2011
25013,Hampden,93666,85375,47884,28524,306220,Massachusetts,2011
25015,Hampshire,26530,24862,19676,20228,98664,Massachusetts,2011
25017,Middlesex,234391,206699,271804,258272,1055444,Massachusetts,2011
25021,Norfolk,100557,108454,130442,101467,469461,Massachusetts,2011
25023,Plymouth,99845,97819,73454,39772,338395,Massachusetts,2011
25025,Suffolk,114682,93663,106337,83086,478524,Massachusetts,2011
25027,Worcester,152298,146683,113225,66625,538926,Massachusetts,2011
26005,Allegan,,,,,,Michigan,2011
26017,Bay,,,,,,Michigan,2011
26021,Berrien,34347,32540,15058,10561,106509,Michigan,2011
26025,Calhoun,33909,30931,10350,5825,90930,Michigan,2011
26037,Clinton,14057,18889,8238,5243,49654,Michigan,2011
26045,Eaton,22596,29272,10901,6336,74278,Michigan,2011
26049,Genesee,96855,102275,32870,17863,280301,Michigan,2011
26055,Grand,18651,19539,10602,8642,62370,Michigan,2011
26065,Ingham,36799,52442,33109,26020,165982,Michigan,2011
26073,Isabella,11801,10666,4695,4077,35116,Michigan,2011
26075,Jackson,38522,39952,13349,6699,108480,Michigan,2011
26077,Kalamazoo,37732,54016,32439,19937,155603,Michigan,2011
26081,Kent,107366,119562,80601,41649,387545,Michigan,2011
26087,Lapeer,,,,,,Michigan,2011
26091,Lenawee,24062,23291,7281,4704,67334,Michigan,2011
26093,Livingston,33584,44286,26651,12566,124062,Michigan,2011
26099,Macomb,186562,197928,88066,40506,580974,Michigan,2011
26103,Marquette,16061,14442,8025,3159,44442,Michigan,2011
26111,Midland,16251,18526,10764,7440,57525,Michigan,2011
26115,Monroe,38291,35673,10388,7565,102896,Michigan,2011
26121,Muskegon,38986,39045,13481,6432,112756,Michigan,2011
26125,Oakland,179851,236408,205801,153822,838218,Michigan,2011
26139,Ottawa,46615,51297,32016,16549,163828,Michigan,2011
26145,Saginaw,45612,43305,18211,8059,132293,Michigan,2011
26147,St.,41196,40676,9950,7291,111496,Michigan,2011
26155,Shiawassee,18741,17387,4469,2270,47094,Michigan,2011
26159,Van,18277,17142,5402,2828,51115,Michigan,2011
26161,Washtenaw,34304,58452,53483,55357,213902,Michigan,2011
26163,Wayne,359175,375698,154948,92909,1174932,Michigan,2011
27003,Anoka,67588,81848,39397,16865,220440,Minnesota,2011
27019,Carver,12333,16628,18861,7954,58698,Minnesota,2011
27037,Dakota,61430,89895,68692,34253,266985,Minnesota,2011
27053,Hennepin,143456,225103,238628,125365,793948,Minnesota,2011
27109,Olmsted,20686,31594,23741,16404,98802,Minnesota,2011
27123,Ramsey,75507,95548,79085,48183,335203,Minnesota,2011
27137,St.,39515,52950,22584,9922,134925,Minnesota,2011
27139,Scott,20150,28163,23778,7640,84649,Minnesota,2011
27141,Sherburne,,,,,,Minnesota,2011
27145,Stearns,29267,31555,16335,6871,91802,Minnesota,2011
27163,Washington,39356,52238,40721,21329,160461,Minnesota,2011
27171,Wright,,,,,,Minnesota,2011
28033,DeSoto,33172,36653,16112,6109,104069,Mississippi,2011
28035,Forrest,,,,,,Mississippi,2011
28047,Harrison,32107,46666,15518,9711,124420,Mississippi,2011
28049,Hinds,38964,48017,26107,17814,153859,Mississippi,2011
28059,Jackson,28662,33519,11391,7245,92325,Mississippi,2011
28067,Jones,,,,,,Mississippi,2011
28075,Lauderdale,15194,18351,6527,3214,52454,Mississippi,2011
28081,Lee,,,,,,Mississippi,2011
28089,Madison,,,,,,Mississippi,2011
28121,Rankin,28351,32318,17475,7598,96165,Mississippi,2011
29019,Boone,19047,24191,27356,18436,95931,Missouri,2011
29021,Buchanan,22523,19244,6480,3604,59947,Missouri,2011
29031,Cape,15718,14048,8168,4097,49357,Missouri,2011
29037,Cass,22702,24309,9721,4972,66590,Missouri,2011
29043,Christian,,,,,,Missouri,2011
29047,Clay,40567,50191,31262,14611,149750,Missouri,2011
29051,Cole,15113,16131,11539,5244,51905,Missouri,2011
29071,Franklin,,,,,,Missouri,2011
29077,Greene,46504,62509,35680,17423,180401,Missouri,2011
29095,Jackson,129590,138094,77176,46374,449056,Missouri,2011
29097,Jasper,25107,21680,12285,4106,76546,Missouri,2011
29099,Jefferson,48955,54936,18070,7491,146283,Missouri,2011
29165,Platte,13528,19703,16452,9270,62492,Missouri,2011
29183,St.,62301,73884,58938,32350,241302,Missouri,2011
29187,St.,,,,,,Missouri,2011
29189,St.,157311,200039,159866,111620,682297,Missouri,2011
29510,St.,57709,61299,34925,25234,213478,Missouri,2011
30013,Cascade,16725,20328,8243,2992,53877,Montana,2011
30029,Flathead,,,,,,Montana,2011
30031,Gallatin,11494,15897,19447,8436,58111,Montana,2011
30063,Missoula,16776,25606,17257,8313,70868,Montana,2011
30111,Yellowstone,33600,32117,20015,7596,101320,Montana,2011
31055,Douglas,79025,105154,79656,40372,336070,Nebraska,2011
31109,Lancaster,40551,61674,43344,22765,179413,Nebraska,2011
31153,Sarpy,25371,37383,22595,11124,101332,Nebraska,2011
32003,Clark,386684,407068,193353,94515,1300342,Nevada,2011
32031,Washoe,71527,89917,49065,29836,281955,Nevada,2011
33005,Cheshire,17931,12083,10468,6342,51834,New Hampshire,2011
33009,Grafton,17087,14969,13450,9493,60012,New Hampshire,2011
33011,Hillsborough,72009,79981,60468,34292,274381,New Hampshire,2011
33013,Merrimack,27573,32669,22214,12131,102892,New Hampshire,2011
33015,Rockingham,59710,60672,48935,28150,209366,New Hampshire,2011
33017,Strafford,24049,24582,14500,10010,79805,New Hampshire,2011
34001,Atlantic,58844,52983,27446,14661,185490,New Jersey,2011
34003,Bergen,155950,130197,185894,108361,639120,New Jersey,2011
34005,Burlington,94710,84905,69189,36248,309495,New Jersey,2011
34007,Camden,108436,91576,62120,36342,343288,New Jersey,2011
34009,Cape,24056,18954,13296,7374,71714,New Jersey,2011
34011,Cumberland,41121,25446,12053,4241,104932,New Jersey,2011
34013,Essex,151603,117351,97972,63751,516435,New Jersey,2011
34015,Gloucester,64346,56229,36860,17920,193438,New Jersey,2011
34017,Hudson,118313,90144,103748,57088,447589,New Jersey,2011
34019,Hunterdon,21455,20153,25790,16524,89542,New Jersey,2011
34021,Mercer,63295,57242,50369,44821,245001,New Jersey,2011
34023,Middlesex,152817,120357,130050,83209,546940,New Jersey,2011
34025,Monmouth,117537,106140,113271,61442,433245,New Jersey,2011
34027,Morris,86855,66751,97603,69304,343275,New Jersey,2011
34029,Ocean,151215,104038,68175,33504,400726,New Jersey,2011
34031,Passaic,117922,68822,52491,27196,326377,New Jersey,2011
34033,Salem,17335,12618,6304,2597,45045,New Jersey,2011
34035,Somerset,53746,46119,62254,48333,223395,New Jersey,2011
34037,Sussex,31729,30418,23658,11150,102561,New Jersey,2011
34039,Union,109467,88389,68582,43802,361810,New Jersey,2011
34041,Warren,26465,17029,15100,8810,75195,New Jersey,2011
35001,Bernalillo,107814,138926,77588,63575,441455,New Mexico,2011
35005,Chaves,10134,14858,4184,2396,40825,New Mexico,2011
35013,Do?a,27032,38378,20118,12751,128911,New Mexico,2011
35025,Lea,,,,,,New Mexico,2011
35031,McKinley,,,,,,New Mexico,2011
35035,Otero,13836,15278,3201,2262,42506,New Mexico,2011
35043,Sandoval,22111,32962,13601,9821,88646,New Mexico,2011
35045,San,,,,,,New Mexico,2011
35049,Santa,20381,28274,21270,20517,104355,New Mexico,2011
35061,Valencia,,,,,,New Mexico,2011
36001,Albany,54237,56376,40431,37035,202654,New York,2011
36005,Bronx,237307,209583,95855,53947,861146,New York,2011
36007,Broome,43772,38834,18602,17424,134523,New York,2011
36009,Cattaraugus,23680,14963,4638,3752,53906,New York,2011
36011,Cayuga,20525,16547,6866,4597,55706,New York,2011
36013,Chautauqua,32221,28588,10285,8653,90592,New York,2011
36015,Chemung,,,,,,New York,2011
36019,Clinton,,,,,,New York,2011
36027,Dutchess,56796,57917,36469,26035,199108,New York,2011
36029,Erie,181102,187163,105243,86002,626520,New York,2011
36045,Jefferson,26272,22751,9182,5986,73218,New York,2011
36047,Kings,462570,347967,311560,188425,1673492,New York,2011
36051,Livingston,,,,,,New York,2011
36053,Madison,,,,,,New York,2011
36055,Monroe,123654,141594,101664,75242,496178,New York,2011
36059,Nassau,228912,225396,213179,167832,921854,New York,2011
36061,New,158516,174293,361472,331808,1193946,New York,2011
36063,Niagara,52292,48181,20294,13960,150519,New York,2011
36065,Oneida,50050,49663,22848,16333,159821,New York,2011
36067,Onondaga,80251,89320,56579,47142,309436,New York,2011
36069,Ontario,21648,25228,11804,10029,74958,New York,2011
36071,Orange,67514,68490,42298,27710,236974,New York,2011
36075,Oswego,35145,21406,6749,5244,79248,New York,2011
36079,Putnam,20523,17485,13913,12475,69786,New York,2011
36081,Queens,437274,347043,302943,175785,1571088,New York,2011
36083,Rensselaer,32289,32704,16403,14617,107850,New York,2011
36085,Richmond,105198,79545,56315,37971,317982,New York,2011
36087,Rockland,48859,45333,43937,35658,199294,New York,2011
36089,St.,26053,21798,6858,8125,72194,New York,2011
36091,Saratoga,40600,44963,35997,24030,153467,New York,2011
36093,Schenectady,34523,29628,17844,13665,105202,New York,2011
36101,Steuben,25787,22196,5873,6026,68612,New York,2011
36103,Suffolk,307887,270301,184902,148991,1013920,New York,2011
36105,Sullivan,18735,15090,6855,4284,52200,New York,2011
36109,Tompkins,11063,14322,12815,17162,58933,New York,2011
36111,Ulster,38628,37883,20204,14994,127506,New York,2011
36113,Warren,15826,13574,8046,6036,47359,New York,2011
36117,Wayne,,,,,,New York,2011
36119,Westchester,144762,130422,148536,144162,650817,New York,2011
37001,Alamance,29865,31844,14142,5988,102252,North Carolina,2011
37019,Brunswick,,,,,,North Carolina,2011
37021,Buncombe,42440,53280,35722,22875,171626,North Carolina,2011
37023,Burke,,,,,,North Carolina,2011
37025,Cabarrus,38185,36869,19535,8161,118753,North Carolina,2011
37027,Caldwell,,,,,,North Carolina,2011
37031,Carteret,,,,,,North Carolina,2011
37035,Catawba,29983,32685,15411,7786,104803,North Carolina,2011
37045,Cleveland,,,,,,North Carolina,2011
37049,Craven,20267,24956,10528,4249,68840,North Carolina,2011
37051,Cumberland,54355,80000,27103,13864,196924,North Carolina,2011
37057,Davidson,,,,,,North Carolina,2011
37063,Durham,35134,47396,40769,35305,180509,North Carolina,2011
37067,Forsyth,62196,68474,47867,24063,233078,North Carolina,2011
37071,Gaston,42723,47909,17972,7980,140490,North Carolina,2011
37081,Guilford,80042,90832,72862,36427,323125,North Carolina,2011
37085,Harnett,21692,27626,8895,5274,75170,North Carolina,2011
37089,Henderson,20142,26458,12973,7839,78176,North Carolina,2011
37097,Iredell,27239,34214,19271,9626,107301,North Carolina,2011
37101,Johnston,,,,,,North Carolina,2011
37109,Lincoln,,,,,,North Carolina,2011
37119,Mecklenburg,124988,174899,175099,75689,616980,North Carolina,2011
37125,Moore,,,,,,North Carolina,2011
37127,Nash,22114,20188,9150,3355,64788,North Carolina,2011
37129,New,28878,45777,34641,14493,138277,North Carolina,2011
37133,Onslow,27633,40429,11880,4485,93534,North Carolina,2011
37135,Orange,12591,17016,18789,25189,81809,North Carolina,2011
37147,Pitt,24413,29249,22083,10265,100291,North Carolina,2011
37151,Randolph,35460,29695,10640,2646,96849,North Carolina,2011
37155,Robeson,25058,22670,8308,2708,83240,North Carolina,2011
37157,Rockingham,,,,,,North Carolina,2011
37159,Rowan,30329,27075,11947,5567,93036,North Carolina,2011
37161,Rutherford,,,,,,North Carolina,2011
37171,Surry,,,,,,North Carolina,2011
37179,Union,,,,,,North Carolina,2011
37183,Wake,106219,156943,181863,100865,601422,North Carolina,2011
37191,Wayne,24577,28092,8055,3453,80092,North Carolina,2011
37193,Wilkes,,,,,,North Carolina,2011
37195,Wilson,16837,15664,6563,2997,53967,North Carolina,2011
38015,Burleigh,13691,20567,12557,5564,56102,North Dakota,2011
38017,Cass,16709,38957,23759,10220,94754,North Dakota,2011
38035,Grand,9491,13431,8156,4414,38468,North Dakota,2011
39003,Allen,29252,20685,6739,5129,69506,Ohio,2011
39007,Ashtabula,32519,18022,6816,2849,70133,Ohio,2011
39013,Belmont,23373,15025,3592,2405,50673,Ohio,2011
39017,Butler,81067,65745,40228,23028,235599,Ohio,2011
39023,Clark,33361,30394,11446,5373,93003,Ohio,2011
39025,Clermont,45818,36839,22712,11237,133365,Ohio,2011
39029,Columbiana,36846,18897,6650,3273,76169,Ohio,2011
39035,Cuyahoga,254324,252975,152742,102333,873489,Ohio,2011
39041,Delaware,23690,29285,37131,21292,115703,Ohio,2011
39043,Erie,,,,,,Ohio,2011
39045,Fairfield,35603,30038,15233,9454,97792,Ohio,2011
39049,Franklin,198235,214754,170732,95172,761573,Ohio,2011
39055,Geauga,,,,,,Ohio,2011
39057,Greene,28735,30992,19048,17598,104336,Ohio,2011
39061,Hamilton,143231,148618,109105,68152,530845,Ohio,2011
39063,Hancock,,,,,,Ohio,2011
39081,Jefferson,,,,,,Ohio,2011
39085,Lake,54831,50629,28698,13254,161969,Ohio,2011
39089,Licking,43237,31066,17542,8059,112099,Ohio,2011
39093,Lorain,73114,66058,27295,15772,205175,Ohio,2011
39095,Lucas,90709,97320,36988,26362,287883,Ohio,2011
39099,Mahoning,63805,47431,22251,12537,166350,Ohio,2011
39101,Marion,19699,13860,3032,2426,46163,Ohio,2011
39103,Medina,38505,37252,22890,11490,117818,Ohio,2011
39109,Miami,29061,20975,7774,5127,70831,Ohio,2011
39113,Montgomery,106102,123954,53246,35172,364404,Ohio,2011
39119,Muskingum,,,,,,Ohio,2011
39133,Portage,38902,30015,14744,9888,102717,Ohio,2011
39139,Richland,34663,25944,8811,4556,86491,Ohio,2011
39141,Ross,,,,,,Ohio,2011
39145,Scioto,,,,,,Ohio,2011
39151,Stark,101955,74837,37159,15985,256933,Ohio,2011
39153,Summit,120860,110635,65860,37965,369054,Ohio,2011
39155,Trumbull,65884,37478,17125,8039,146857,Ohio,2011
39157,Tuscarawas,,,,,,Ohio,2011
39165,Warren,40766,37568,33565,20274,143269,Ohio,2011
39169,Wayne,31915,16506,9370,5397,74474,Ohio,2011
39173,Wood,23287,25625,14324,10433,78448,Ohio,2011
40017,Canadian,21916,29562,14827,5299,78129,Oklahoma,2011
40027,Cleveland,47324,53014,32469,18305,164077,Oklahoma,2011
40031,Comanche,24908,27428,11542,6429,78717,Oklahoma,2011
40037,Creek,17394,14394,5247,1775,47280,Oklahoma,2011
40101,Muskogee,16328,15371,5606,1988,46602,Oklahoma,2011
40109,Oklahoma,118459,144135,91362,50390,472390,Oklahoma,2011
40119,Payne,12143,11972,8812,6176,43104,Oklahoma,2011
40125,Pottawatomie,17189,15078,5881,2146,45515,Oklahoma,2011
40131,Rogers,19044,18930,10219,4319,57866,Oklahoma,2011
40143,Tulsa,102575,130884,81408,37875,396456,Oklahoma,2011
40145,Wagoner,,,,,,Oklahoma,2011
41003,Benton,7335,16533,13847,10890,51016,Oregon,2011
41005,Clackamas,66952,94178,53639,28060,262062,Oregon,2011
41017,Deschutes,25702,44279,22704,12423,112243,Oregon,2011
41019,Douglas,24668,31057,7805,3971,77977,Oregon,2011
41029,Jackson,38731,52487,21736,12817,142488,Oregon,2011
41033,Josephine,,,,,,Oregon,2011
41035,Klamath,12751,16990,7168,2717,45293,Oregon,2011
41039,Lane,60213,91041,39419,24946,236974,Oregon,2011
41043,Linn,,,,,,Oregon,2011
41047,Marion,55837,69298,27927,15416,203714,Oregon,2011
41051,Multnomah,105355,159081,123250,81987,526498,Oregon,2011
41053,Polk,,,,,,Oregon,2011
41059,Umatilla,15259,17745,5287,4114,50210,Oregon,2011
41067,Washington,70313,114486,90924,51481,358974,Oregon,2011
41071,Yamhill,23211,19218,8243,4735,64789,Oregon,2011
42001,Adams,28874,15958,8451,6325,69580,Pennsylvania,2011
42003,Allegheny,278388,222803,175197,125953,865578,Pennsylvania,2011
42005,Armstrong,25557,12023,4897,1878,49981,Pennsylvania,2011
42007,Beaver,46198,37276,17388,10536,121954,Pennsylvania,2011
42011,Berks,106703,61306,41917,20983,273190,Pennsylvania,2011
42013,Blair,43861,21159,10976,4969,89065,Pennsylvania,2011
42017,Bucks,142844,112109,94130,58763,437857,Pennsylvania,2011
42019,Butler,45777,33004,27821,11968,127215,Pennsylvania,2011
42021,Cambria,47591,23976,11841,5720,101750,Pennsylvania,2011
42025,Carbon,,,,,,Pennsylvania,2011
42027,Centre,27686,17118,17970,16983,85168,Pennsylvania,2011
42029,Chester,83902,70452,93321,62653,335337,Pennsylvania,2011
42033,Clearfield,28802,13581,5665,3197,59362,Pennsylvania,2011
42037,Columbia,21374,8453,5038,3694,43715,Pennsylvania,2011
42039,Crawford,27822,13812,7579,3077,60590,Pennsylvania,2011
42041,Cumberland,59790,38636,32761,18589,162955,Pennsylvania,2011
42043,Dauphin,67702,46895,31221,18798,184320,Pennsylvania,2011
42045,Delaware,120491,94210,75489,51149,371863,Pennsylvania,2011
42049,Erie,77178,45160,27954,16738,184434,Pennsylvania,2011
42051,Fayette,46797,23873,9211,3701,98763,Pennsylvania,2011
42055,Franklin,48053,23309,12043,6178,103864,Pennsylvania,2011
42063,Indiana,24972,11023,8284,5245,56643,Pennsylvania,2011
42069,Lackawanna,55237,38502,24299,14974,149552,Pennsylvania,2011
42071,Lancaster,139468,74897,50038,26200,343975,Pennsylvania,2011
42073,Lawrence,29817,14330,8624,3568,63986,Pennsylvania,2011
42075,Lebanon,,,,,,Pennsylvania,2011
42077,Lehigh,82200,58379,37399,24866,238951,Pennsylvania,2011
42079,Luzerne,92591,62804,30038,14564,226610,Pennsylvania,2011
42081,Lycoming,34775,19769,9739,5286,80444,Pennsylvania,2011
42085,Mercer,35914,18612,11070,5633,80659,Pennsylvania,2011
42089,Monroe,,,,,,Pennsylvania,2011
42091,Montgomery,141457,130192,143907,107899,560437,Pennsylvania,2011
42095,Northampton,73046,52050,34233,20814,204521,Pennsylvania,2011
